id,ACTION
36265,0.922257
36266,0.999964
36267,0.990992
36268,0.999999
36269,0.999879
36270,0.999991
36271,0.999982
36272,0.997629
36273,0.266336
36274,0.999565
36275,0.999753
36276,0.999738
36277,0.780991
36278,0.960718
36279,0.995200
36280,0.999830
36281,0.984518
36282,0.999242
36283,0.999958
36284,0.999998
36285,0.999997
36286,0.995932
36287,0.898707
36288,0.998909
36289,0.998012
36290,0.999433
36291,0.999286
36292,0.999999
36293,0.987846
36294,0.999301
36295,0.006662
36296,0.998856
36297,0.999839
36298,0.988785
36299,1.000000
36300,0.848755
36301,0.998973
36302,0.998989
36303,0.999932
36304,0.993915
36305,0.997784
36306,0.999261
36307,0.999958
36308,0.173004
36309,0.999937
36310,0.999991
36311,0.999351
36312,0.999548
36313,0.999997
36314,0.998502
36315,0.999821
36316,0.996744
36317,0.998611
36318,0.324036
36319,0.999927
36320,0.998483
36321,0.999998
36322,0.994514
36323,0.999998
36324,0.999971
36325,0.999969
36326,0.999637
36327,0.999482
36328,0.999966
36329,0.999509
36330,1.000000
36331,0.999986
36332,0.999784
36333,0.936813
36334,0.998247
36335,0.999806
36336,0.954656
36337,0.051326
36338,0.997547
36339,0.999553
36340,0.991560
36341,0.999432
36342,0.999997
36343,0.999959
36344,0.999578
36345,0.999939
36346,0.999990
36347,0.999566
36348,0.997924
36349,0.993869
36350,0.999323
36351,0.999113
36352,0.999410
36353,0.999960
36354,0.994958
36355,0.999370
36356,0.997927
36357,0.998745
36358,0.988252
36359,0.999860
36360,0.975251
36361,0.015421
36362,0.999980
36363,0.999986
36364,0.999500
36365,0.999963
36366,0.999476
36367,0.999914
36368,0.999982
36369,0.999992
36370,0.999982
36371,0.999995
36372,0.999972
36373,0.018369
36374,0.999874
36375,0.999502
36376,0.998182
36377,0.999991
36378,0.999389
36379,0.997644
36380,0.889935
36381,0.998794
36382,0.999961
36383,0.999996
36384,0.999995
36385,0.999910
36386,0.998685
36387,0.999995
36388,0.999947
36389,0.998539
36390,0.992359
36391,0.999336
36392,0.999993
36393,0.999981
36394,0.998646
36395,0.999999
36396,0.999721
36397,0.056522
36398,0.959288
36399,0.999999
36400,0.998930
36401,0.818338
36402,0.999872
36403,0.999993
36404,0.999885
36405,0.998601
36406,0.999980
36407,0.826891
36408,0.996966
36409,0.999996
36410,0.999767
36411,0.999615
36412,0.999937
36413,0.000019
36414,0.986505
36415,0.999999
36416,0.999990
36417,0.999863
36418,0.999977
36419,0.999898
36420,0.999679
36421,0.999472
36422,0.925032
36423,0.999127
36424,0.999999
36425,0.999997
36426,0.998663
36427,0.999757
36428,0.999980
36429,0.999981
36430,0.999999
36431,0.999992
36432,0.997514
36433,0.998684
36434,0.996976
36435,0.999907
36436,0.999999
36437,0.999979
36438,0.999956
36439,0.999998
36440,0.999724
36441,0.999431
36442,0.999972
36443,0.013348
36444,0.994360
36445,0.999995
36446,0.999994
36447,0.986618
36448,0.990480
36449,0.999597
36450,0.999974
36451,0.997949
36452,0.999972
36453,0.999892
36454,0.999990
36455,0.999982
36456,0.999367
36457,0.998860
36458,0.008553
36459,0.999618
36460,0.999847
36461,0.105472
36462,0.999967
36463,0.999809
36464,0.999991
36465,0.998719
36466,0.999991
36467,0.864903
36468,0.999993
36469,0.999967
36470,0.882913
36471,0.998973
36472,0.996306
36473,0.999956
36474,0.999773
36475,0.002037
36476,0.999534
36477,0.999976
36478,0.997835
36479,0.999238
36480,0.013471
36481,0.995890
36482,0.001264
36483,0.998439
36484,0.999581
36485,0.999597
36486,0.841833
36487,0.999997
36488,0.990542
36489,0.999979
36490,0.022222
36491,0.974868
36492,0.999994
36493,0.999745
36494,1.000000
36495,0.999983
36496,0.999999
36497,0.996472
36498,0.998897
36499,0.998491
36500,0.900469
36501,0.999961
36502,0.996872
36503,0.994583
36504,0.999975
36505,0.998599
36506,0.999919
36507,0.999933
36508,0.974905
36509,0.999998
36510,0.999942
36511,0.999624
36512,0.999941
36513,0.999984
36514,0.999610
36515,0.997554
36516,0.015568
36517,0.999333
36518,0.999979
36519,0.999990
36520,0.999779
36521,0.001392
36522,0.999936
36523,0.999565
36524,0.999590
36525,0.999978
36526,0.999981
36527,0.997873
36528,0.975177
36529,0.999880
36530,0.984487
36531,0.999932
36532,0.999972
36533,0.999627
36534,0.999656
36535,0.998469
36536,0.999999
36537,0.999999
36538,0.996381
36539,0.997846
36540,0.999257
36541,0.999777
36542,0.990900
36543,0.999577
36544,0.003249
36545,0.999294
36546,0.999752
36547,0.999965
36548,0.999454
36549,0.995484
36550,0.789055
36551,0.999169
36552,0.023199
36553,0.999950
36554,0.998962
36555,0.999971
36556,0.999952
36557,0.017042
36558,0.999943
36559,0.999999
36560,0.988097
36561,0.999980
36562,0.947263
36563,0.999626
36564,0.999998
36565,0.999976
36566,0.998272
36567,0.793212
36568,0.999966
36569,0.999926
36570,0.999982
36571,0.999998
36572,0.999668
36573,0.999843
36574,0.994353
36575,0.999995
36576,0.999899
36577,0.905275
36578,0.999873
36579,0.990368
36580,0.999999
36581,0.999550
36582,0.999998
36583,0.999559
36584,0.999802
36585,0.999426
36586,0.999950
36587,0.999348
36588,0.999995
36589,0.999877
36590,0.999987
36591,0.985317
36592,0.977421
36593,0.037468
36594,0.999966
36595,0.999458
36596,0.999634
36597,0.766478
36598,0.999800
36599,0.999819
36600,0.999825
36601,0.998851
36602,0.999695
36603,0.999820
36604,0.999972
36605,0.997360
36606,0.999819
36607,0.999983
36608,0.000700
36609,0.132253
36610,0.999884
36611,0.996939
36612,0.994827
36613,0.958267
36614,0.999308
36615,0.997829
36616,0.995248
36617,0.999999
36618,0.999966
36619,0.999059
36620,0.998635
36621,0.999990
36622,0.995289
36623,0.999991
36624,0.415063
36625,0.984893
36626,0.920163
36627,0.572424
36628,0.999977
36629,0.996896
36630,0.999160
36631,0.999978
36632,0.999966
36633,0.999996
36634,0.999093
36635,0.999946
36636,0.999528
36637,0.999894
36638,0.895571
36639,0.999986
36640,0.000450
36641,0.980476
36642,0.999987
36643,1.000000
36644,0.999817
36645,0.012350
36646,0.999993
36647,0.970928
36648,0.999877
36649,0.207406
36650,0.999999
36651,0.999189
36652,0.999978
36653,0.996786
36654,0.999947
36655,0.997740
36656,0.999915
36657,0.992183
36658,0.999567
36659,0.997417
36660,0.999873
36661,0.999969
36662,0.999583
36663,0.998798
36664,0.998880
36665,0.999931
36666,0.999261
36667,0.992736
36668,0.998905
36669,0.978552
36670,0.967112
36671,0.000682
36672,0.998396
36673,0.965515
36674,0.999745
36675,0.734312
36676,0.992989
36677,0.999314
36678,0.999995
36679,0.986412
36680,0.776689
36681,0.999988
36682,0.973475
36683,0.999986
36684,0.995973
36685,0.999930
36686,0.999322
36687,0.999983
36688,0.999937
36689,0.997560
36690,0.997734
36691,1.000000
36692,0.999585
36693,0.999769
36694,0.000764
36695,0.999926
36696,0.999968
36697,0.999851
36698,0.999984
36699,0.998099
36700,0.999885
36701,0.999899
36702,0.999131
36703,0.997286
36704,0.999836
36705,0.991389
36706,0.999999
36707,0.999951
36708,0.999843
36709,0.996523
36710,0.960801
36711,0.993793
36712,1.000000
36713,0.987324
36714,0.999971
36715,0.999256
36716,1.000000
36717,0.999993
36718,0.997128
36719,0.999735
36720,0.999942
36721,0.999834
36722,0.990684
36723,0.999988
36724,0.999998
36725,0.999915
36726,0.999999
36727,0.681320
36728,0.999931
36729,0.950260
36730,0.999991
36731,0.984150
36732,0.999818
36733,0.462141
36734,0.999972
36735,0.977630
36736,0.999898
36737,0.999937
36738,0.999976
36739,0.999050
36740,0.999829
36741,0.264508
36742,0.999787
36743,0.999755
36744,0.998228
36745,0.999570
36746,0.999973
36747,1.000000
36748,0.999942
36749,0.998674
36750,0.997544
36751,0.999751
36752,0.999998
36753,0.999596
36754,0.999868
36755,0.998670
36756,0.982009
36757,0.999948
36758,0.983160
36759,0.999947
36760,0.999808
36761,0.569710
36762,0.999746
36763,0.999881
36764,0.999795
36765,0.999971
36766,0.999980
36767,0.999991
36768,0.999483
36769,0.999971
36770,0.999994
36771,0.999947
36772,0.999985
36773,0.784798
36774,0.999928
36775,0.999546
36776,0.999691
36777,0.691548
36778,0.998363
36779,0.999998
36780,0.999999
36781,0.999975
36782,0.999992
36783,0.001751
36784,0.998481
36785,1.000000
36786,0.999934
36787,0.998733
36788,0.999807
36789,0.016022
36790,0.346757
36791,0.999998
36792,0.999427
36793,0.999522
36794,0.408315
36795,0.999945
36796,0.999961
36797,0.994659
36798,0.998180
36799,0.999964
36800,0.999425
36801,0.999974
36802,0.999986
36803,0.999997
36804,0.999989
36805,0.999672
36806,0.999213
36807,0.955544
36808,0.000001
36809,0.998449
36810,0.997606
36811,0.999900
36812,0.999168
36813,0.999367
36814,0.999393
36815,0.999992
36816,0.999434
36817,0.998835
36818,0.999998
36819,0.999016
36820,0.999924
36821,0.156808
36822,0.997810
36823,0.999997
36824,0.999999
36825,0.998326
36826,0.999959
36827,0.999995
36828,0.999969
36829,0.999706
36830,0.999980
36831,0.999952
36832,0.980859
36833,0.999971
36834,0.996891
36835,0.958279
36836,0.901841
36837,0.999997
36838,0.999998
36839,0.999959
36840,0.998746
36841,0.999990
36842,0.999935
36843,0.999665
36844,0.999788
36845,0.914980
36846,0.999994
36847,0.959341
36848,0.999971
36849,0.999991
36850,0.999997
36851,0.007914
36852,0.999987
36853,0.999998
36854,0.998964
36855,0.999994
36856,0.999766
36857,0.999481
36858,0.999975
36859,0.999848
36860,0.999922
36861,0.999976
36862,0.999577
36863,0.999364
36864,0.999964
36865,0.999990
36866,0.999743
36867,0.999968
36868,0.997629
36869,0.999980
36870,0.922379
36871,0.995624
36872,0.999819
36873,0.999680
36874,0.999980
36875,0.587111
36876,0.014650
36877,0.015896
36878,0.999943
36879,0.532652
36880,0.992934
36881,0.999983
36882,0.998538
36883,0.999940
36884,0.998888
36885,0.999960
36886,0.999398
36887,0.999760
36888,0.999916
36889,0.999085
36890,0.999908
36891,0.999979
36892,0.999891
36893,0.999376
36894,0.999996
36895,0.222470
36896,0.998236
36897,0.926763
36898,0.999558
36899,0.999168
36900,0.999925
36901,0.996849
36902,0.999791
36903,0.999467
36904,0.999703
36905,0.999885
36906,0.999673
36907,0.946336
36908,0.997630
36909,0.999991
36910,0.998607
36911,0.999950
36912,0.999997
36913,0.329799
36914,0.999780
36915,0.999996
36916,0.999031
36917,0.992652
36918,0.999792
36919,0.032453
36920,0.995865
36921,0.999963
36922,0.999964
36923,0.997827
36924,0.999019
36925,0.999969
36926,0.999594
36927,0.999719
36928,0.999996
36929,0.999982
36930,0.994514
36931,0.997818
36932,0.999828
36933,0.950174
36934,0.978373
36935,0.999736
36936,0.980681
36937,0.999641
36938,0.999649
36939,0.999645
36940,0.998199
36941,0.999979
36942,0.999898
36943,0.999841
36944,0.999871
36945,0.997088
36946,0.999998
36947,0.846651
36948,0.999967
36949,0.997809
36950,0.998011
36951,0.999586
36952,0.992297
36953,0.996254
36954,0.999950
36955,0.999996
36956,0.999861
36957,0.196691
36958,0.999986
36959,0.998231
36960,0.036021
36961,0.985418
36962,0.999689
36963,0.999823
36964,0.951340
36965,0.066896
36966,0.943366
36967,0.999996
36968,0.999621
36969,0.999972
36970,0.999061
36971,0.999882
36972,0.999849
36973,0.999896
36974,0.999950
36975,0.999995
36976,0.998491
36977,0.993636
36978,0.999496
36979,0.999959
36980,0.999880
36981,0.992258
36982,0.805956
36983,0.999822
36984,0.008595
36985,0.999648
36986,0.999999
36987,0.999199
36988,0.848728
36989,0.999985
36990,0.029859
36991,0.997969
36992,0.999878
36993,0.991661
36994,1.000000
36995,0.999577
36996,0.999963
36997,0.992932
36998,0.999654
36999,0.999760
37000,0.969490
37001,0.999904
37002,0.999999
37003,0.999894
37004,0.998950
37005,0.395798
37006,0.999957
37007,0.999792
37008,0.999984
37009,0.999991
37010,0.975117
37011,0.998029
37012,0.999748
37013,0.999775
37014,0.999806
37015,0.998712
37016,0.453991
37017,0.999974
37018,0.985580
37019,0.995921
37020,0.999484
37021,0.999771
37022,0.999947
37023,0.992807
37024,0.000981
37025,0.999665
37026,0.999913
37027,0.999976
37028,0.984358
37029,0.998484
37030,0.999958
37031,0.998853
37032,0.999566
37033,1.000000
37034,0.998474
37035,0.999590
37036,0.999733
37037,0.996863
37038,0.999688
37039,1.000000
37040,0.999981
37041,0.999965
37042,0.998686
37043,0.998298
37044,0.999606
37045,0.995678
37046,0.998696
37047,0.999932
37048,0.999920
37049,0.995283
37050,0.999918
37051,1.000000
37052,0.999954
37053,0.999994
37054,0.996400
37055,0.999999
37056,0.999827
37057,0.982626
37058,0.009190
37059,0.719545
37060,0.999280
37061,0.999861
37062,0.999567
37063,0.999754
37064,0.999156
37065,0.923891
37066,0.999960
37067,0.999965
37068,0.999593
37069,0.999790
37070,0.999933
37071,0.999970
37072,0.999001
37073,0.999824
37074,0.999845
37075,0.864993
37076,0.999967
37077,0.056786
37078,0.991747
37079,0.999985
37080,0.999999
37081,0.999790
37082,0.999862
37083,0.999561
37084,0.997382
37085,0.996565
37086,0.997640
37087,0.999872
37088,0.999999
37089,0.989073
37090,0.495154
37091,0.936470
37092,0.918325
37093,0.999954
37094,0.999321
37095,0.999824
37096,0.994288
37097,0.981865
37098,0.999852
37099,0.990482
37100,0.144254
37101,0.999968
37102,0.999935
37103,0.999984
37104,0.998908
37105,0.941589
37106,0.999867
37107,0.999322
37108,0.999985
37109,0.999809
37110,0.991043
37111,0.985999
37112,0.996640
37113,0.999991
37114,0.999932
37115,0.999960
37116,0.999932
37117,0.999353
37118,0.999442
37119,0.999935
37120,0.887367
37121,0.999880
37122,0.470896
37123,0.999839
37124,0.999931
37125,0.999781
37126,0.999955
37127,0.999775
37128,0.997245
37129,0.987679
37130,0.999998
37131,0.029676
37132,0.988147
37133,0.999837
37134,0.982716
37135,0.041357
37136,0.999995
37137,0.999727
37138,0.999998
37139,0.999971
37140,0.999158
37141,0.999146
37142,0.999915
37143,0.999998
37144,0.999099
37145,0.999780
37146,0.999488
37147,0.977050
37148,0.999497
37149,0.998300
37150,0.838729
37151,0.999929
37152,1.000000
37153,0.999867
37154,0.999875
37155,0.282104
37156,0.985945
37157,1.000000
37158,0.003446
37159,0.999979
37160,0.999808
37161,0.994041
37162,0.994733
37163,0.999995
37164,0.999929
37165,0.999563
37166,0.999354
37167,0.999910
37168,0.027352
37169,0.999998
37170,0.999980
37171,0.999744
37172,0.999990
37173,0.997849
37174,0.999639
37175,1.000000
37176,0.999995
37177,0.359560
37178,0.999237
37179,0.978930
37180,0.999542
37181,0.993437
37182,0.999957
37183,0.720260
37184,0.999990
37185,0.999981
37186,0.999581
37187,0.971406
37188,0.971423
37189,0.740277
37190,0.999992
37191,0.999651
37192,1.000000
37193,0.999340
37194,0.999542
37195,0.999940
37196,0.995840
37197,0.999895
37198,0.999995
37199,0.999988
37200,0.979665
37201,0.999999
37202,0.999923
37203,0.998021
37204,0.984510
37205,0.999901
37206,0.997697
37207,0.999918
37208,0.999978
37209,0.957245
37210,0.999821
37211,0.996390
37212,0.999945
37213,0.999521
37214,0.998841
37215,0.999600
37216,0.999998
37217,0.567982
37218,0.999829
37219,0.998881
37220,1.000000
37221,0.999975
37222,0.998031
37223,0.012443
37224,0.124523
37225,0.824977
37226,0.999995
37227,0.999965
37228,0.075026
37229,0.999989
37230,1.000000
37231,0.999995
37232,0.999938
37233,0.257523
37234,0.999975
37235,0.999780
37236,0.999812
37237,0.998595
37238,0.983802
37239,0.999963
37240,0.998669
37241,0.999979
37242,0.998515
37243,0.999997
37244,0.971064
37245,0.998613
37246,0.994160
37247,0.999978
37248,0.989822
37249,0.999849
37250,0.999974
37251,0.999925
37252,0.999981
37253,0.999444
37254,0.999999
37255,0.999515
37256,0.040492
37257,0.999452
37258,0.931125
37259,0.999874
37260,0.999139
37261,0.999808
37262,0.999952
37263,0.999532
37264,0.999894
37265,0.991045
37266,0.999999
37267,0.999989
37268,0.999808
37269,0.999763
37270,0.999995
37271,0.005533
37272,0.957435
37273,0.999935
37274,0.913516
37275,0.999999
37276,0.997783
37277,0.999601
37278,0.999998
37279,0.997121
37280,0.999974
37281,0.999574
37282,0.999931
37283,0.999447
37284,0.999963
37285,0.999602
37286,0.999809
37287,0.987715
37288,0.763451
37289,0.902124
37290,0.999908
37291,0.999986
37292,0.999943
37293,0.286201
37294,0.999931
37295,0.999865
37296,0.999994
37297,0.520023
37298,0.999031
37299,0.999953
37300,0.938075
37301,0.996592
37302,0.999791
37303,0.997673
37304,0.843917
37305,0.999819
37306,0.999991
37307,0.999978
37308,0.997932
37309,0.816319
37310,0.999992
37311,0.999894
37312,0.999672
37313,1.000000
37314,0.999997
37315,0.999071
37316,0.996525
37317,0.996425
37318,0.999920
37319,0.999796
37320,0.997925
37321,0.999965
37322,0.999735
37323,0.999925
37324,0.999638
37325,0.998766
37326,0.998205
37327,0.998645
37328,0.999946
37329,0.995624
37330,0.999942
37331,0.999998
37332,0.814778
37333,0.011821
37334,0.994347
37335,0.999691
37336,0.997841
37337,0.999313
37338,0.990601
37339,0.999819
37340,0.999835
37341,0.999837
37342,0.999294
37343,0.310771
37344,0.999999
37345,0.999664
37346,0.304427
37347,0.996101
37348,0.999920
37349,0.983460
37350,0.999990
37351,0.019868
37352,0.999335
37353,0.999988
37354,0.999994
37355,0.999979
37356,0.999712
37357,0.982203
37358,0.999908
37359,0.998827
37360,0.999651
37361,0.992674
37362,0.999891
37363,0.999997
37364,0.993439
37365,0.999796
37366,0.999354
37367,0.999651
37368,0.998993
37369,0.998612
37370,0.999913
37371,0.999968
37372,0.999373
37373,0.999792
37374,0.999938
37375,0.999240
37376,0.983873
37377,0.999819
37378,0.999896
37379,0.362496
37380,0.999998
37381,0.999937
37382,0.999659
37383,0.998113
37384,0.999222
37385,0.870332
37386,0.009616
37387,0.999549
37388,0.999986
37389,0.949531
37390,0.996851
37391,0.997376
37392,0.998286
37393,0.999819
37394,0.999530
37395,0.998189
37396,0.954728
37397,0.999986
37398,0.999912
37399,0.995188
37400,0.999940
37401,0.999379
37402,0.999999
37403,0.999994
37404,0.999886
37405,0.998642
37406,0.999982
37407,0.999648
37408,0.999977
37409,0.999999
37410,0.988526
37411,0.995836
37412,0.999980
37413,0.999984
37414,0.000852
37415,0.999841
37416,0.999845
37417,0.999996
37418,0.998953
37419,0.999987
37420,0.999942
37421,0.999989
37422,0.999946
37423,0.970252
37424,0.975244
37425,0.409293
37426,0.999999
37427,0.000753
37428,0.999951
37429,0.999989
37430,0.999995
37431,0.999363
37432,0.996173
37433,0.999971
37434,0.999981
37435,0.992986
37436,0.999077
37437,0.869738
37438,0.995911
37439,0.999922
37440,0.183770
37441,0.999904
37442,0.999655
37443,0.999959
37444,0.861076
37445,0.999087
37446,0.999945
37447,0.999739
37448,0.999889
37449,0.997235
37450,0.011497
37451,0.383399
37452,0.999979
37453,0.999991
37454,0.998739
37455,0.999933
37456,0.486027
37457,0.999684
37458,0.974988
37459,0.999805
37460,0.999951
37461,0.999176
37462,0.994237
37463,0.999760
37464,0.999865
37465,1.000000
37466,0.999978
37467,0.999160
37468,0.999952
37469,0.999857
37470,1.000000
37471,0.999096
37472,0.997364
37473,0.993693
37474,0.998761
37475,0.985291
37476,0.999998
37477,0.999920
37478,0.997203
37479,0.999918
37480,0.999992
37481,0.946303
37482,0.999985
37483,0.999955
37484,0.999639
37485,0.999992
37486,0.987897
37487,0.999811
37488,0.999974
37489,0.999997
37490,0.805372
37491,0.999986
37492,0.999708
37493,0.999999
37494,0.999979
37495,0.999997
37496,0.998816
37497,0.999946
37498,0.999993
37499,0.614886
37500,0.344156
37501,0.999978
37502,0.999921
37503,0.999971
37504,0.998462
37505,0.999923
37506,0.251634
37507,0.998107
37508,0.999993
37509,0.999807
37510,0.999881
37511,0.000908
37512,0.999653
37513,0.954844
37514,0.999897
37515,0.997660
37516,0.999985
37517,0.998519
37518,0.998477
37519,0.974890
37520,0.620356
37521,0.976944
37522,0.999993
37523,0.999995
37524,0.992968
37525,0.999998
37526,0.047291
37527,0.981460
37528,0.999995
37529,0.999991
37530,0.999947
37531,0.999565
37532,0.999983
37533,0.994570
37534,0.989274
37535,0.999980
37536,0.999992
37537,0.999281
37538,0.997329
37539,0.986827
37540,0.999625
37541,0.967551
37542,0.988500
37543,0.606906
37544,0.999620
37545,0.984454
37546,0.996526
37547,0.999916
37548,0.999900
37549,0.998140
37550,0.999643
37551,0.998703
37552,0.587424
37553,0.999988
37554,0.991019
37555,0.999818
37556,0.999893
37557,0.999994
37558,0.999998
37559,0.999859
37560,0.999879
37561,0.999646
37562,0.999899
37563,0.999935
37564,0.999867
37565,0.999939
37566,0.999763
37567,0.998122
37568,0.999701
37569,0.559516
37570,0.972198
37571,0.999151
37572,0.943626
37573,0.000299
37574,0.999980
37575,0.999935
37576,0.996488
37577,0.999056
37578,0.931079
37579,0.999896
37580,0.999687
37581,0.999999
37582,0.999990
37583,0.997280
37584,0.007476
37585,0.997393
37586,0.999932
37587,0.994412
37588,0.000892
37589,0.999999
37590,0.996042
37591,0.969628
37592,0.999481
37593,0.996675
37594,0.994008
37595,0.973237
37596,0.905768
37597,0.999864
37598,0.999854
37599,0.999442
37600,0.999945
37601,0.995233
37602,0.985646
37603,0.923896
37604,0.998742
37605,0.999902
37606,0.997289
37607,0.999993
37608,0.998295
37609,0.999988
37610,0.993431
37611,0.999984
37612,0.932472
37613,0.999583
37614,0.999834
37615,0.999947
37616,0.823176
37617,0.999808
37618,0.137072
37619,0.999978
37620,0.994261
37621,0.999987
37622,0.021291
37623,0.999937
37624,0.999876
37625,0.999924
37626,0.643243
37627,0.998852
37628,0.999118
37629,0.999966
37630,0.999968
37631,0.000865
37632,0.999732
37633,0.977058
37634,0.999580
37635,0.771676
37636,0.999657
37637,0.999983
37638,0.993561
37639,0.999962
37640,0.999810
37641,0.997145
37642,0.999998
37643,0.999732
37644,0.996293
37645,0.999992
37646,0.986978
37647,0.854177
37648,0.984316
37649,0.998118
37650,0.999901
37651,0.999963
37652,0.999975
37653,0.999961
37654,0.999869
37655,0.999829
37656,0.989802
37657,0.999900
37658,0.999953
37659,0.999985
37660,0.999864
37661,0.985049
37662,0.003211
37663,0.999934
37664,0.079351
37665,0.497834
37666,0.999892
37667,0.999995
37668,0.999440
37669,0.999476
37670,0.999786
37671,0.865023
37672,0.999521
37673,0.612022
37674,0.774541
37675,0.999959
37676,0.999996
37677,0.999997
37678,0.999128
37679,0.924378
37680,0.999986
37681,0.999826
37682,0.879675
37683,0.999978
37684,0.999997
37685,0.999992
37686,0.999997
37687,0.999966
37688,0.999397
37689,0.999947
37690,0.999967
37691,0.687185
37692,0.999999
37693,0.999988
37694,0.999917
37695,0.999928
37696,0.996498
37697,0.999440
37698,0.999557
37699,0.987245
37700,0.957706
37701,0.997809
37702,0.999999
37703,0.989019
37704,0.966087
37705,0.328655
37706,0.999956
37707,0.999934
37708,0.966196
37709,0.999688
37710,0.984518
37711,0.999785
37712,0.999895
37713,0.999988
37714,0.999733
37715,0.995179
37716,0.999998
37717,0.999964
37718,0.999906
37719,0.994129
37720,0.999997
37721,1.000000
37722,0.999740
37723,0.999696
37724,0.980048
37725,0.999841
37726,1.000000
37727,0.996769
37728,0.999966
37729,0.999974
37730,0.147783
37731,0.996680
37732,0.999945
37733,0.999513
37734,0.990461
37735,0.996259
37736,0.997767
37737,0.999976
37738,0.999960
37739,0.993169
37740,0.997890
37741,0.999987
37742,0.995192
37743,0.999964
37744,0.527012
37745,0.999999
37746,0.999851
37747,0.755410
37748,0.992680
37749,0.999943
37750,0.999861
37751,0.999993
37752,0.999785
37753,0.999450
37754,0.949929
37755,0.999959
37756,0.030255
37757,0.997046
37758,1.000000
37759,0.999997
37760,0.999903
37761,0.980947
37762,0.000730
37763,0.999902
37764,0.944650
37765,0.999932
37766,0.999826
37767,0.999978
37768,0.999978
37769,0.999689
37770,0.999993
37771,0.999961
37772,0.970956
37773,0.000003
37774,0.999996
37775,0.810414
37776,0.999856
37777,0.999980
37778,0.996467
37779,0.999838
37780,0.999646
37781,0.999997
37782,0.997717
37783,0.999976
37784,0.994977
37785,0.999507
37786,0.999938
37787,0.999982
37788,0.999947
37789,0.999948
37790,0.999134
37791,0.999935
37792,0.999982
37793,0.999330
37794,0.999948
37795,0.999991
37796,1.000000
37797,0.999804
37798,0.997780
37799,0.999999
37800,0.999955
37801,0.996431
37802,0.995659
37803,0.999254
37804,0.999805
37805,0.999956
37806,0.999818
37807,0.973905
37808,0.990951
37809,0.999593
37810,0.998070
37811,0.999994
37812,0.940637
37813,0.999862
37814,0.992321
37815,0.999980
37816,0.999532
37817,0.999963
37818,1.000000
37819,0.999864
37820,0.999427
37821,0.856898
37822,0.999608
37823,0.999765
37824,0.999274
37825,0.998207
37826,0.999975
37827,0.999988
37828,0.999439
37829,0.999806
37830,0.999963
37831,0.999962
37832,0.999991
37833,0.996296
37834,0.017443
37835,0.999984
37836,0.999051
37837,0.999974
37838,0.999979
37839,0.998379
37840,0.992682
37841,0.999977
37842,0.999690
37843,0.999952
37844,0.999958
37845,0.203361
37846,0.999966
37847,0.999492
37848,0.999045
37849,0.999999
37850,0.999997
37851,0.999794
37852,0.990038
37853,0.999979
37854,0.004854
37855,0.999966
37856,0.999951
37857,0.999240
37858,0.999935
37859,0.999801
37860,0.999992
37861,0.000025
37862,0.996409
37863,0.409452
37864,0.996026
37865,0.999222
37866,0.999843
37867,0.999930
37868,0.476097
37869,0.999739
37870,0.994486
37871,0.997963
37872,0.999995
37873,0.999962
37874,0.260294
37875,0.999693
37876,0.995269
37877,0.999805
37878,0.999930
37879,0.999893
37880,0.972509
37881,0.999971
37882,0.999997
37883,0.999999
37884,0.999834
37885,0.999609
37886,0.999957
37887,0.999699
37888,1.000000
37889,0.997887
37890,0.953501
37891,0.999990
37892,0.999650
37893,0.999980
37894,0.999797
37895,0.998096
37896,0.818595
37897,0.999241
37898,0.999861
37899,0.999885
37900,0.999983
37901,0.999996
37902,0.999990
37903,0.999990
37904,0.993462
37905,0.999984
37906,0.999964
37907,0.999631
37908,0.644397
37909,0.999972
37910,0.998493
37911,0.861174
37912,0.991741
37913,0.998981
37914,0.999999
37915,0.998721
37916,0.999999
37917,0.930771
37918,0.999987
37919,0.998000
37920,0.999970
37921,0.998386
37922,0.999682
37923,0.997433
37924,0.999535
37925,0.999959
37926,0.999969
37927,0.032119
37928,0.999797
37929,0.999702
37930,0.994595
37931,0.825465
37932,0.999988
37933,0.999919
37934,0.815318
37935,0.999560
37936,0.999972
37937,0.418081
37938,1.000000
37939,0.999952
37940,0.998877
37941,0.253409
37942,0.998967
37943,0.997922
37944,0.999939
37945,0.985874
37946,0.999978
37947,0.999982
37948,0.999966
37949,0.999984
37950,0.011260
37951,0.995304
37952,0.991816
37953,0.999995
37954,0.996670
37955,0.998924
37956,0.999462
37957,0.998434
37958,0.999952
37959,0.012789
37960,0.999998
37961,0.999079
37962,0.999950
37963,0.999820
37964,0.999595
37965,0.999735
37966,0.999826
37967,0.998071
37968,0.999871
37969,0.998912
37970,0.999948
37971,0.999968
37972,0.999997
37973,0.996887
37974,0.999802
37975,0.962232
37976,0.987910
37977,0.999466
37978,0.090118
37979,0.999633
37980,0.999999
37981,0.999448
37982,0.999837
37983,0.976274
37984,0.999998
37985,0.514444
37986,0.976873
37987,0.075549
37988,0.999983
37989,0.999998
37990,0.437645
37991,0.994007
37992,0.999864
37993,0.995858
37994,0.999705
37995,0.853037
37996,0.996749
37997,0.966154
37998,0.998999
37999,0.779991
38000,0.001222
38001,0.999409
38002,0.999457
38003,0.999907
38004,0.999996
38005,0.999996
38006,0.999799
38007,0.999947
38008,0.999832
38009,0.999915
38010,0.999943
38011,0.999958
38012,0.999937
38013,0.999981
