Season,Daynum,Wteam,Wscore,Team,Lscore,Wloc,Numot,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg
2009,134,1287,58,1106,43,N,0,0.65625,17,15,0.435206,0.327309,0.724092,38.375,12.40625,15.40625,6.40625,3.96875,19.21875
2009,136,1163,103,1151,47,N,0,13.35484,27,4,0.4701,0.346698,0.677301,42.74194,15.3871,12.67742,5.806452,8,12.90323
2009,138,1163,92,1401,66,N,0,13.35484,27,4,0.4701,0.346698,0.677301,42.74194,15.3871,12.67742,5.806452,8,12.90323
2009,143,1163,72,1345,60,N,0,13.35484,27,4,0.4701,0.346698,0.677301,42.74194,15.3871,12.67742,5.806452,8,12.90323
2009,145,1163,82,1281,75,N,0,13.35484,27,4,0.4701,0.346698,0.677301,42.74194,15.3871,12.67742,5.806452,8,12.90323
2009,136,1181,86,1127,62,N,0,12.41176,28,6,0.448413,0.348936,0.72343,36.61765,13.38235,12.32353,8.5,4.088235,18.02941
2009,138,1181,74,1400,69,N,0,12.41176,28,6,0.448413,0.348936,0.72343,36.61765,13.38235,12.32353,8.5,4.088235,18.02941
2009,136,1211,77,1103,64,N,0,17.23333,25,5,0.487749,0.398564,0.708402,37.86667,15,11.43333,7.5,5,16.13333
2009,138,1211,83,1443,81,N,0,17.23333,25,5,0.487749,0.398564,0.708402,37.86667,15,11.43333,7.5,5,16.13333
2009,136,1261,75,1139,71,N,0,9.424242,26,7,0.446302,0.369403,0.718093,39.45455,15.24242,12.09091,7.606061,6.060606,17.30303
2009,136,1268,84,1143,71,N,0,3,20,13,0.421616,0.33101,0.767606,36.69697,14.66667,12.48485,7.727273,4.272727,16.57576
2009,136,1272,81,1169,70,N,0,17.17647,31,3,0.443108,0.319871,0.696091,39.47059,13.82353,12.44118,8.823529,6.176471,17.47059
2009,138,1272,89,1268,70,N,0,17.17647,31,3,0.443108,0.319871,0.696091,39.47059,13.82353,12.44118,8.823529,6.176471,17.47059
2009,136,1276,62,1155,59,N,0,3.53125,19,13,0.424242,0.331737,0.754491,30.71875,15.5625,11.28125,6.4375,2.59375,15.28125
2009,136,1314,101,1347,58,N,0,16.51613,27,4,0.475306,0.372792,0.766169,42.51613,18.19355,13,8.290323,5.290323,15.87097
2009,138,1314,84,1261,70,N,0,16.51613,27,4,0.475306,0.372792,0.766169,42.51613,18.19355,13,8.290323,5.290323,15.87097
2009,144,1314,98,1211,77,N,0,16.51613,27,4,0.475306,0.372792,0.766169,42.51613,18.19355,13,8.290323,5.290323,15.87097
2009,146,1314,72,1328,60,N,0,16.51613,27,4,0.475306,0.372792,0.766169,42.51613,18.19355,13,8.290323,5.290323,15.87097
2009,152,1314,83,1437,69,N,0,16.51613,27,4,0.475306,0.372792,0.766169,42.51613,18.19355,13,8.290323,5.290323,15.87097
2009,154,1314,89,1277,72,N,0,16.51613,27,4,0.475306,0.372792,0.766169,42.51613,18.19355,13,8.290323,5.290323,15.87097
2009,136,1328,82,1288,54,N,0,11.375,27,5,0.488515,0.357605,0.679809,39.1875,14.34375,13.71875,6.9375,4.46875,17.40625
2009,138,1328,73,1276,63,N,0,11.375,27,5,0.488515,0.357605,0.679809,39.1875,14.34375,13.71875,6.9375,4.46875,17.40625
2009,144,1328,84,1393,71,N,0,11.375,27,5,0.488515,0.357605,0.679809,39.1875,14.34375,13.71875,6.9375,4.46875,17.40625
2009,136,1345,61,1320,56,N,0,10.23529,25,9,0.446561,0.350769,0.700475,34.23529,15.11765,11.64706,7.235294,4.823529,17.35294
2009,138,1345,76,1449,74,N,0,10.23529,25,9,0.446561,0.350769,0.700475,34.23529,15.11765,11.64706,7.235294,4.823529,17.35294
2009,136,1400,76,1278,62,N,0,6.878788,22,11,0.442229,0.320675,0.670651,38.87879,12.9697,12.51515,6.242424,5.545455,19.18182
2009,136,1401,79,1140,66,N,0,5.375,23,9,0.446387,0.36553,0.695122,37.0625,12.1875,12.84375,4.96875,3.875,17.125
2009,136,1417,65,1433,64,N,0,12.72727,25,8,0.49413,0.398387,0.72134,33.0303,15.69697,12.36364,8.363636,3.212121,16.87879
2009,136,1437,80,1110,67,N,0,9.545455,26,7,0.45658,0.367622,0.741573,37.42424,14.84848,13.36364,7.969697,3.212121,18.9697
2009,138,1437,89,1417,69,N,0,9.545455,26,7,0.45658,0.367622,0.741573,37.42424,14.84848,13.36364,7.969697,3.212121,18.9697
2009,143,1437,77,1181,54,N,0,9.545455,26,7,0.45658,0.367622,0.741573,37.42424,14.84848,13.36364,7.969697,3.212121,18.9697
2009,145,1437,78,1338,76,N,0,9.545455,26,7,0.45658,0.367622,0.741573,37.42424,14.84848,13.36364,7.969697,3.212121,18.9697
2009,136,1443,76,1228,72,N,0,5.16129,23,8,0.450229,0.370031,0.704202,36.74194,13.48387,13.3871,5.645161,3.225806,17.51613
2009,136,1449,71,1280,58,N,0,9.333333,25,8,0.459392,0.339806,0.698538,40.9697,13.09091,14.87879,7.575758,2.818182,19.45455
2009,137,1112,84,1428,71,N,0,3.75,19,13,0.474566,0.39521,0.734375,33.84375,14.4375,12.59375,5.96875,3.0625,15.625
2009,139,1112,71,1156,57,N,0,3.75,19,13,0.474566,0.39521,0.734375,33.84375,14.4375,12.59375,5.96875,3.0625,15.625
2009,137,1113,66,1396,57,N,0,9.484848,24,9,0.481595,0.366255,0.739903,31.33333,15.60606,11.51515,5.909091,2.090909,15.90909
2009,137,1156,84,1448,69,N,0,5.125,22,10,0.425274,0.309572,0.70451,33.65625,13.4375,12.46875,8.59375,3.28125,18.375
2009,137,1173,68,1452,60,N,0,6,26,7,0.427952,0.330909,0.645429,37.9697,14.06061,13.78788,6.333333,3.515152,19
2009,137,1242,84,1295,74,N,0,11.3125,25,7,0.478718,0.379817,0.727648,38.90625,16.21875,14.59375,6.84375,4.28125,19.28125
2009,139,1242,60,1173,43,N,0,11.3125,25,7,0.478718,0.379817,0.727648,38.90625,16.21875,14.59375,6.84375,4.28125,19.28125
2009,137,1257,74,1287,54,N,0,12.33333,28,5,0.45079,0.360434,0.643423,38,16.57576,13.66667,9.272727,6.181818,17.15152
2009,139,1257,79,1373,72,N,0,12.33333,28,5,0.45079,0.360434,0.643423,38,16.57576,13.66667,9.272727,6.181818,17.15152
2009,144,1257,103,1112,64,N,0,12.33333,28,5,0.45079,0.360434,0.643423,38,16.57576,13.66667,9.272727,6.181818,17.15152
2009,137,1266,58,1429,57,N,0,9.393939,24,9,0.456159,0.349325,0.720418,35.57576,15.48485,11.72727,8.090909,2.969697,17.84848
2009,137,1277,77,1352,62,N,0,9,26,6,0.454902,0.352564,0.686327,38.90625,15.90625,14.03125,6.40625,2.84375,19.03125
2009,139,1277,74,1425,69,N,0,9,26,6,0.454902,0.352564,0.686327,38.90625,15.90625,14.03125,6.40625,2.84375,19.03125
2009,144,1277,67,1242,62,N,0,9,26,6,0.454902,0.352564,0.686327,38.90625,15.90625,14.03125,6.40625,2.84375,19.03125
2009,146,1277,64,1257,52,N,0,9,26,6,0.454902,0.352564,0.686327,38.90625,15.90625,14.03125,6.40625,2.84375,19.03125
2009,152,1277,82,1163,73,N,0,9,26,6,0.454902,0.352564,0.686327,38.90625,15.90625,14.03125,6.40625,2.84375,19.03125
2009,137,1281,78,1165,59,N,0,14.64706,28,6,0.471698,0.357675,0.668387,36.97059,18.29412,12.35294,10.55882,3.852941,19.88235
2009,139,1281,83,1266,79,N,0,14.64706,28,6,0.471698,0.357675,0.668387,36.97059,18.29412,12.35294,10.55882,3.852941,19.88235
2009,143,1281,102,1272,91,N,0,14.64706,28,6,0.471698,0.357675,0.668387,36.97059,18.29412,12.35294,10.55882,3.852941,19.88235
2009,137,1329,77,1397,75,N,0,6.909091,22,11,0.456967,0.38404,0.743329,35.48485,12.57576,12.42424,7.666667,2.454545,21.33333
2009,137,1338,72,1190,62,N,0,13.54839,27,4,0.482961,0.356877,0.672788,39.54839,17.90323,12.09677,7.129032,3.806452,16.45161
2009,139,1338,84,1329,76,N,0,13.54839,27,4,0.482961,0.356877,0.672788,39.54839,17.90323,12.09677,7.129032,3.806452,16.45161
2009,143,1338,60,1462,55,N,0,13.54839,27,4,0.482961,0.356877,0.672788,39.54839,17.90323,12.09677,7.129032,3.806452,16.45161
2009,137,1373,74,1326,72,N,2,7.636364,26,7,0.473214,0.335294,0.662107,36,15.27273,13.06061,8.848485,4.69697,14.75758
2009,137,1393,59,1372,44,N,0,8.058824,25,9,0.487531,0.353566,0.639903,39.55882,18.17647,15.17647,7.647059,5.088235,15.67647
2009,139,1393,78,1113,67,N,0,8.058824,25,9,0.487531,0.353566,0.639903,39.55882,18.17647,15.17647,7.647059,5.088235,15.67647
2009,137,1425,72,1130,55,N,0,4.878788,21,12,0.473775,0.328912,0.665757,35.81818,12.39394,14.0303,6.272727,4.666667,16.39394
2009,137,1458,61,1199,59,N,1,5.387097,19,12,0.442259,0.368807,0.723827,31.09677,12.19355,10.12903,4.967742,2.645161,15.80645
2009,137,1462,77,1340,59,N,0,9.96875,25,7,0.463139,0.399274,0.675031,39.46875,13.46875,15,5.375,5.125,18.625
2009,139,1462,60,1458,49,N,0,9.96875,25,7,0.463139,0.399274,0.675031,39.46875,13.46875,15,5.375,5.125,18.625
2010,134,1115,61,1457,44,N,0,-0.28125,17,15,0.411065,0.303944,0.663438,38.21875,12.53125,16.9375,6.84375,3.4375,22.78125
2010,136,1124,68,1358,59,N,0,10.16129,24,7,0.48363,0.385841,0.733436,38.64516,13.64516,14,6.387097,6.935484,18.06452
2010,138,1124,76,1330,68,N,0,10.16129,24,7,0.48363,0.385841,0.733436,38.64516,13.64516,14,6.387097,6.935484,18.06452
2010,144,1124,72,1388,49,N,0,10.16129,24,7,0.48363,0.385841,0.733436,38.64516,13.64516,14,6.387097,6.935484,18.06452
2010,136,1139,77,1431,59,N,0,10.0625,28,4,0.452677,0.341772,0.748042,32.84375,12.8125,12.40625,6.84375,2.46875,18.5
2010,138,1139,54,1293,52,N,0,10.0625,28,4,0.452677,0.341772,0.748042,32.84375,12.8125,12.40625,6.84375,2.46875,18.5
2010,143,1139,63,1393,59,N,0,10.0625,28,4,0.452677,0.341772,0.748042,32.84375,12.8125,12.40625,6.84375,2.46875,18.5
2010,145,1139,63,1243,56,N,0,10.0625,28,4,0.452677,0.341772,0.748042,32.84375,12.8125,12.40625,6.84375,2.46875,18.5
2010,152,1139,52,1277,50,N,0,10.0625,28,4,0.452677,0.341772,0.748042,32.84375,12.8125,12.40625,6.84375,2.46875,18.5
2010,136,1140,99,1196,92,N,2,16.93939,28,5,0.481996,0.415504,0.786003,36.9697,15.78788,11.30303,8.545455,3.484848,17.36364
2010,136,1242,90,1250,74,N,0,17.97059,32,2,0.488431,0.40894,0.701068,40.52941,17.14706,12.97059,8.411765,6.411765,18.26471
2010,136,1243,82,1317,62,N,0,10.25,25,7,0.448478,0.356551,0.664615,39.25,14.625,14.59375,7.46875,4.8125,22.46875
2010,138,1243,84,1140,72,N,0,10.25,25,7,0.448478,0.356551,0.664615,39.25,14.625,14.59375,7.46875,4.8125,22.46875
2010,143,1243,101,1462,96,N,2,10.25,25,7,0.448478,0.356551,0.664615,39.25,14.625,14.59375,7.46875,4.8125,22.46875
2010,136,1246,100,1190,71,N,0,13.97059,32,2,0.478873,0.341176,0.678613,41.35294,14.70588,14.5,7.264706,7.235294,16.23529
2010,138,1246,90,1448,60,N,0,13.97059,32,2,0.478873,0.341176,0.678613,41.35294,14.70588,14.5,7.264706,7.235294,16.23529
2010,143,1246,62,1165,45,N,0,13.97059,32,2,0.478873,0.341176,0.678613,41.35294,14.70588,14.5,7.264706,7.235294,16.23529
2010,136,1293,66,1435,65,N,0,15.0625,28,4,0.496524,0.371534,0.702703,36.25,15.1875,14.5,9.28125,5.40625,17.46875
2010,136,1307,62,1285,57,N,0,9.575758,29,4,0.440651,0.374644,0.67664,38.72727,14.42424,11.21212,6.757576,3.515152,17.66667
2010,136,1320,69,1424,66,N,0,9.03125,28,4,0.430808,0.352843,0.754296,32.46875,10.65625,10.53125,5.5,2,15.96875
2010,138,1320,69,1242,67,N,0,9.03125,28,4,0.430808,0.352843,0.754296,32.46875,10.65625,10.53125,5.5,2,15.96875
2010,136,1325,97,1207,83,N,0,4.882353,20,14,0.425869,0.357558,0.733083,36.73529,14.08824,12.70588,7.529412,2.617647,18.85294
2010,136,1330,51,1323,50,N,0,10.38235,26,8,0.448469,0.315895,0.64467,39.17647,15.5,12.79412,7.823529,2.941176,15.67647
2010,136,1388,80,1350,71,N,0,12.53333,25,5,0.483333,0.41129,0.765233,36.66667,16.4,11.46667,5.166667,5.266667,16.83333
2010,138,1388,75,1437,68,N,0,12.53333,25,5,0.483333,0.41129,0.765233,36.66667,16.4,11.46667,5.166667,5.266667,16.83333
2010,136,1397,62,1361,59,N,0,8.69697,25,8,0.452588,0.313409,0.668563,36.72727,14.33333,13.24242,8.090909,3.757576,19.90909
2010,138,1397,83,1325,68,N,0,8.69697,25,8,0.452588,0.313409,0.668563,36.72727,14.33333,13.24242,8.090909,3.757576,19.90909
2010,144,1397,76,1326,73,N,0,8.69697,25,8,0.452588,0.313409,0.668563,36.72727,14.33333,13.24242,8.090909,3.757576,19.90909
2010,136,1437,73,1352,70,N,1,9.677419,24,7,0.464712,0.376378,0.750617,39.06452,13.87097,13.80645,7.774194,3.903226,22.3871
2010,136,1448,81,1400,80,N,1,4.517241,19,10,0.43804,0.313433,0.660112,41.82759,11.7931,15.17241,7.344828,5.344828,20.10345
2010,136,1449,80,1266,78,N,0,9.848485,24,9,0.452088,0.325095,0.727485,38.39394,14,12.78788,7.272727,3.939394,21.60606
2010,138,1449,82,1307,64,N,0,9.848485,24,9,0.452088,0.325095,0.727485,38.39394,14,12.78788,7.272727,3.939394,21.60606
2010,137,1143,77,1257,62,N,0,9.575758,23,10,0.477449,0.372852,0.756996,35.75758,14.45455,12,5.666667,2.484848,17
2010,137,1165,78,1396,65,N,0,10.62069,25,4,0.476951,0.437596,0.731915,33.44828,16.24138,12.24138,7.137931,3.62069,18.24138
2010,139,1165,87,1458,69,N,0,10.62069,25,4,0.476951,0.437596,0.731915,33.44828,16.24138,12.24138,7.137931,3.62069,18.24138
2010,137,1181,73,1115,44,N,0,16.26471,29,5,0.440156,0.38244,0.762887,39.05882,13.94118,11.11765,6.941176,4.205882,18.52941
2010,139,1181,68,1143,53,N,0,16.26471,29,5,0.440156,0.38244,0.762887,39.05882,13.94118,11.11765,6.941176,4.205882,18.52941
2010,144,1181,70,1345,57,N,0,16.26471,29,5,0.440156,0.38244,0.762887,39.05882,13.94118,11.11765,6.941176,4.205882,18.52941
2010,146,1181,78,1124,71,N,0,16.26471,29,5,0.440156,0.38244,0.762887,39.05882,13.94118,11.11765,6.941176,4.205882,18.52941
2010,152,1181,78,1452,57,N,0,16.26471,29,5,0.440156,0.38244,0.762887,39.05882,13.94118,11.11765,6.941176,4.205882,18.52941
2010,154,1181,61,1139,59,N,0,16.26471,29,5,0.440156,0.38244,0.762887,39.05882,13.94118,11.11765,6.941176,4.205882,18.52941
2010,137,1210,64,1329,59,N,0,6.424242,21,12,0.45445,0.366667,0.641958,40.24242,13.75758,16.33333,7.757576,5.484848,18.66667
2010,137,1211,67,1199,60,N,0,9.645161,25,6,0.493223,0.36518,0.666268,37.93548,13.51613,13.06452,6.451613,4.096774,18.09677
2010,137,1268,89,1222,77,N,0,11.23333,22,8,0.471922,0.387665,0.72293,38.33333,16.33333,11.86667,8,4.633333,16.83333
2010,137,1277,70,1308,67,N,0,8.9375,24,8,0.473337,0.333333,0.681335,39.03125,16.6875,14.03125,6.71875,3.09375,17.65625
2010,139,1277,85,1268,83,N,0,8.9375,24,8,0.473337,0.333333,0.681335,39.03125,16.6875,14.03125,6.71875,3.09375,17.65625
2010,144,1277,59,1320,52,N,0,8.9375,24,8,0.473337,0.333333,0.681335,39.03125,16.6875,14.03125,6.71875,3.09375,17.65625
2010,146,1277,70,1397,69,N,0,8.9375,24,8,0.473337,0.333333,0.681335,39.03125,16.6875,14.03125,6.71875,3.09375,17.65625
2010,137,1281,86,1155,78,N,0,11.75,22,10,0.44131,0.371041,0.72782,35.375,15.25,13,10.9375,4.65625,19.28125
2010,137,1326,68,1364,51,N,0,13.02941,27,7,0.496192,0.38785,0.6875,33.47059,14.70588,11.32353,7.147059,4.088235,15.29412
2010,139,1326,75,1210,66,N,0,13.02941,27,7,0.496192,0.38785,0.6875,33.47059,14.70588,11.32353,7.147059,4.088235,15.29412
2010,137,1338,89,1324,66,N,0,6.71875,24,8,0.44589,0.344828,0.694868,37.21875,15.8125,12.40625,5.09375,4.1875,17.1875
2010,137,1345,72,1373,64,N,0,10.1875,27,5,0.445817,0.319109,0.726375,33.3125,14.03125,10.875,6.90625,4.46875,18.6875
2010,139,1345,63,1401,61,N,1,10.1875,27,5,0.445817,0.319109,0.726375,33.3125,14.03125,10.875,6.90625,4.46875,18.6875
2010,137,1393,79,1436,56,N,0,14.59375,28,4,0.515818,0.385305,0.671449,38.15625,19.375,15.09375,10,6.5625,14.625
2010,139,1393,87,1211,65,N,0,14.59375,28,4,0.515818,0.385305,0.671449,38.15625,19.375,15.09375,10,6.5625,14.625
2010,137,1401,69,1429,53,N,0,6.483871,22,9,0.43964,0.335652,0.663057,36.35484,12,12.32258,6.645161,3.354839,18.48387
2010,137,1452,77,1288,50,N,0,9.181818,27,6,0.433923,0.335777,0.696185,38.33333,15.69697,11.72727,5.606061,4,18.33333
2010,139,1452,68,1281,59,N,0,9.181818,27,6,0.433923,0.335777,0.696185,38.33333,15.69697,11.72727,5.606061,4,18.33333
2010,143,1452,69,1449,56,N,0,9.181818,27,6,0.433923,0.335777,0.696185,38.33333,15.69697,11.72727,5.606061,4,18.33333
2010,145,1452,73,1246,66,N,0,9.181818,27,6,0.433923,0.335777,0.696185,38.33333,15.69697,11.72727,5.606061,4,18.33333
2010,137,1458,53,1459,49,N,0,11.29032,23,8,0.444444,0.36128,0.734962,32.41935,12.77419,8.870968,5.612903,3.612903,16.35484
2010,137,1462,65,1278,54,N,0,10.96875,24,8,0.466455,0.371667,0.713217,40.09375,14.3125,13.21875,6.78125,3.8125,18.78125
2010,139,1462,71,1338,68,N,0,10.96875,24,8,0.466455,0.371667,0.713217,40.09375,14.3125,13.21875,6.78125,3.8125,18.78125
2011,134,1155,70,1412,52,N,0,7.3125,21,11,0.441536,0.348993,0.69289,34.90625,12.90625,13.34375,8.03125,4.875,18.375
2011,134,1421,81,1114,77,N,1,3,16,13,0.448804,0.329439,0.700441,34.62069,14,15.2069,8.965517,4.37931,19.65517
2011,135,1427,70,1106,61,N,0,-0.24138,16,13,0.429112,0.363158,0.719697,34.41379,12.58621,13.48276,6.793103,2.37931,19.75862
2011,135,1433,59,1425,46,N,0,4.088235,23,11,0.435127,0.359173,0.718973,32,14.20588,11.55882,8.529412,3.676471,18.23529
2011,137,1433,74,1207,56,N,0,4.088235,23,11,0.435127,0.359173,0.718973,32,14.20588,11.55882,8.529412,3.676471,18.23529
2011,139,1433,94,1345,76,N,0,4.088235,23,11,0.435127,0.359173,0.718973,32,14.20588,11.55882,8.529412,3.676471,18.23529
2011,144,1433,72,1199,71,N,1,4.088235,23,11,0.435127,0.359173,0.718973,32,14.20588,11.55882,8.529412,3.676471,18.23529
2011,146,1433,71,1242,61,N,0,4.088235,23,11,0.435127,0.359173,0.718973,32,14.20588,11.55882,8.529412,3.676471,18.23529
2011,136,1139,60,1330,58,N,0,7.483871,22,9,0.442775,0.362069,0.72782,34.93548,12.41935,11.29032,5.935484,1.516129,19.16129
2011,138,1139,71,1338,70,N,0,7.483871,22,9,0.442775,0.362069,0.72782,34.93548,12.41935,11.29032,5.935484,1.516129,19.16129
2011,143,1139,61,1458,54,N,0,7.483871,22,9,0.442775,0.362069,0.72782,34.93548,12.41935,11.29032,5.935484,1.516129,19.16129
2011,145,1139,74,1196,71,N,1,7.483871,22,9,0.442775,0.362069,0.72782,34.93548,12.41935,11.29032,5.935484,1.516129,19.16129
2011,152,1139,70,1433,62,N,0,7.483871,22,9,0.442775,0.362069,0.72782,34.93548,12.41935,11.29032,5.935484,1.516129,19.16129
2011,136,1140,74,1459,66,N,0,13.42424,29,4,0.450893,0.360963,0.755725,38.45455,14.27273,11,7.969697,4.181818,17.60606
2011,138,1140,89,1211,67,N,0,13.42424,29,4,0.450893,0.360963,0.755725,38.45455,14.27273,11,7.969697,4.181818,17.60606
2011,136,1153,78,1281,63,N,0,9.757576,25,8,0.435519,0.338658,0.665722,35.63636,14.27273,11.57576,7.575758,3.787879,17.30303
2011,136,1163,81,1137,52,N,0,7.028571,26,9,0.432921,0.331707,0.754848,39.57143,13.11429,11.74286,6.628571,5.628571,16.02857
2011,138,1163,69,1153,58,N,0,7.028571,26,9,0.432921,0.331707,0.754848,39.57143,13.11429,11.74286,6.628571,5.628571,16.02857
2011,143,1163,74,1361,67,N,0,7.028571,26,9,0.432921,0.331707,0.754848,39.57143,13.11429,11.74286,6.628571,5.628571,16.02857
2011,145,1163,65,1112,63,N,0,7.028571,26,9,0.432921,0.331707,0.754848,39.57143,13.11429,11.74286,6.628571,5.628571,16.02857
2011,152,1163,56,1246,55,N,0,7.028571,26,9,0.432921,0.331707,0.754848,39.57143,13.11429,11.74286,6.628571,5.628571,16.02857
2011,154,1163,53,1139,41,N,0,7.028571,26,9,0.432921,0.331707,0.754848,39.57143,13.11429,11.74286,6.628571,5.628571,16.02857
2011,136,1196,79,1364,51,N,0,8.484848,26,7,0.461704,0.355903,0.666667,37.51515,13.72727,12.42424,5.878788,3.545455,14.42424
2011,138,1196,73,1417,65,N,0,8.484848,26,7,0.461704,0.355903,0.666667,37.51515,13.72727,12.42424,5.878788,3.545455,14.42424
2011,143,1196,83,1140,74,N,1,8.484848,26,7,0.461704,0.355903,0.666667,37.51515,13.72727,12.42424,5.878788,3.545455,14.42424
2011,136,1211,86,1385,71,N,0,10.6875,23,9,0.474395,0.356436,0.759459,37.34375,14.90625,13.53125,7.34375,3.625,18.6875
2011,136,1243,73,1429,68,N,0,6.580645,21,10,0.435102,0.374359,0.651255,37.77419,14.12903,14.96774,6.225806,4.645161,20.45161
2011,136,1246,59,1343,57,N,0,12.57576,25,8,0.460417,0.397059,0.717697,38.09091,12.69697,10.66667,5.484848,6.272727,16.09091
2011,138,1246,71,1452,63,N,0,12.57576,25,8,0.460417,0.397059,0.717697,38.09091,12.69697,10.66667,5.484848,6.272727,16.09091
2011,144,1246,62,1326,60,N,0,12.57576,25,8,0.460417,0.397059,0.717697,38.09091,12.69697,10.66667,5.484848,6.272727,16.09091
2011,146,1246,76,1314,69,N,0,12.57576,25,8,0.460417,0.397059,0.717697,38.09091,12.69697,10.66667,5.484848,6.272727,16.09091
2011,136,1287,62,1257,61,N,0,6.83871,22,9,0.453277,0.342644,0.677037,36.93548,12.12903,15.06452,8.451613,3.258065,19.19355
2011,136,1338,74,1421,51,N,0,13.09375,27,5,0.474162,0.390041,0.671916,39.875,17.375,11.65625,4.8125,3.4375,18
2011,136,1350,69,1435,66,N,0,9.176471,27,7,0.463135,0.399701,0.691176,33.17647,14.97059,10.67647,6.117647,4.117647,16.08824
2011,138,1350,65,1287,48,N,0,9.176471,27,7,0.463135,0.399701,0.691176,33.17647,14.97059,10.67647,6.117647,4.117647,16.08824
2011,136,1361,68,1294,50,N,0,12.125,30,2,0.457785,0.335753,0.700168,37.28125,13.21875,11.03125,6.1875,4.71875,15.1875
2011,138,1361,71,1396,64,N,2,12.125,30,2,0.457785,0.335753,0.700168,37.28125,13.21875,11.03125,6.1875,4.71875,15.1875
2011,136,1396,66,1336,64,N,0,8.78125,25,7,0.448031,0.353902,0.693651,36.09375,15.25,10.78125,6.9375,4.6875,15.9375
2011,136,1417,78,1277,76,N,0,4.1875,22,10,0.456395,0.328063,0.683424,37.21875,14.625,14.84375,5.4375,5.78125,17.5
2011,136,1452,84,1155,76,N,0,5.451613,20,11,0.427241,0.33506,0.705714,37.41935,15.06452,12.09677,4.612903,4.290323,17.87097
2011,136,1458,72,1125,58,N,0,9.870968,23,8,0.445247,0.371471,0.824034,32.06452,13.16129,7.387097,3.451613,3.16129,15.06452
2011,138,1458,70,1243,65,N,0,9.870968,23,8,0.445247,0.371471,0.824034,32.06452,13.16129,7.387097,3.451613,3.16129,15.06452
2011,137,1112,77,1272,75,N,0,9.058824,27,7,0.470588,0.399408,0.746601,34.58824,14.08824,12.85294,5.029412,2.647059,18.61765
2011,139,1112,70,1400,69,N,0,9.058824,27,7,0.470588,0.399408,0.746601,34.58824,14.08824,12.85294,5.029412,2.647059,18.61765
2011,143,1112,93,1181,77,N,0,9.058824,27,7,0.470588,0.399408,0.746601,34.58824,14.08824,12.85294,5.029412,2.647059,18.61765
2011,137,1181,87,1214,45,N,0,16.79412,30,4,0.468857,0.375172,0.749672,38.26471,14.41176,12.23529,7.470588,4.411765,17.88235
2011,139,1181,73,1276,71,N,0,16.79412,30,4,0.468857,0.375172,0.749672,38.26471,14.41176,12.23529,7.470588,4.411765,17.88235
2011,137,1199,57,1401,50,N,0,7.064516,21,10,0.435956,0.330465,0.663142,39.03226,12.48387,16.12903,8.774194,5.741935,19.25806
2011,139,1199,71,1323,57,N,0,7.064516,21,10,0.435956,0.330465,0.663142,39.03226,12.48387,16.12903,8.774194,5.741935,19.25806
2011,137,1206,61,1437,57,N,0,11.8125,26,6,0.473985,0.396679,0.689956,35.09375,14.3125,10.9375,6.75,3.3125,17.15625
2011,137,1228,73,1424,62,N,0,6.0625,19,13,0.467554,0.386926,0.728682,34.8125,16.59375,12.71875,5.5625,4.625,17.59375
2011,137,1242,72,1131,53,N,0,17.14706,32,2,0.513527,0.387147,0.680905,38.55882,17.88235,13.47059,7.941176,4.147059,17.88235
2011,139,1242,73,1228,59,N,0,17.14706,32,2,0.513527,0.387147,0.680905,38.55882,17.88235,13.47059,7.941176,4.147059,17.88235
2011,144,1242,77,1350,57,N,0,17.14706,32,2,0.513527,0.387147,0.680905,38.55882,17.88235,13.47059,7.941176,4.147059,17.88235
2011,137,1266,66,1462,55,N,0,7.029412,20,14,0.4677,0.352362,0.691329,36.20588,15.82353,11.97059,7.176471,3.617647,16.88235
2011,139,1266,66,1393,62,N,0,7.029412,20,14,0.4677,0.352362,0.691329,36.20588,15.82353,11.97059,7.176471,3.617647,16.88235
2011,137,1276,75,1397,45,N,0,2.875,19,13,0.442353,0.354223,0.700422,31.59375,13.40625,10.15625,4.6875,2.0625,16.78125
2011,137,1314,102,1254,87,N,0,8.909091,26,7,0.449488,0.333333,0.662806,42.51515,15.33333,13.51515,6.121212,5.333333,16.24242
2011,139,1314,86,1449,83,N,0,8.909091,26,7,0.449488,0.333333,0.662806,42.51515,15.33333,13.51515,6.121212,5.333333,16.24242
2011,144,1314,81,1266,63,N,0,8.909091,26,7,0.449488,0.333333,0.662806,42.51515,15.33333,13.51515,6.121212,5.333333,16.24242
2011,137,1323,69,1103,56,N,0,10.375,26,6,0.466048,0.391831,0.725064,36.9375,16.71875,10.6875,4.59375,3.6875,15.03125
2011,137,1326,75,1427,46,N,0,17.26471,32,2,0.493651,0.412829,0.704895,34.5,15.61765,10.17647,7.176471,3.323529,14.26471
2011,139,1326,98,1206,66,N,0,17.26471,32,2,0.493651,0.412829,0.704895,34.5,15.61765,10.17647,7.176471,3.323529,14.26471
2011,137,1345,65,1389,43,N,0,11.21875,25,7,0.447712,0.366942,0.711628,35.21875,15.8125,10.34375,6.28125,4.125,18.03125
2011,137,1393,77,1232,60,N,0,10.27273,26,7,0.468816,0.351759,0.659259,37.84848,16.30303,12.12121,8.757576,6.818182,15.36364
