Year,Daynum,WinLoss,team_id,Wscore,Lteam,Lscore,Wloc,Numot,PointDiff,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins_x,Losses_x,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,Team_Name,Rank,Team,Conference,Wins_y,Losses_y,Seed,Pyth,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS Pyth,SOS Pyth Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS Pyth,NCSOS Pyth Rank
2012,144,1,1124,75,1462,70,N,0,5,9.0,26,7,0.465909,0.37690999999999997,0.7522260000000001,36.0303,14.72727,13.848479999999999,7.636364,4.636364,17.63636,3.333333,21,12,0.452758,0.34924099999999997,0.692102,36.424240000000005,13.393939999999999,12.727269999999999,6.090909,3.7575760000000002,18.84848,5.6666669999999995,5,-5,0.013151,0.027669,0.060124000000000004,-0.39394,1.33333,1.12121,1.545455,0.8787879999999999,-1.21212,baylor,15,Baylor,B12,30,8,3.0,0.9024,115.2,8,95.0,46,66.6,142,0.058,41,0.6990000000000001,20,105.6,13,98.1,25,0.3898,286
2012,146,0,1124,70,1246,82,N,0,-12,9.0,26,7,0.465909,0.37690999999999997,0.7522260000000001,36.0303,14.72727,13.848479999999999,7.636364,4.636364,17.63636,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,-8.67647,-6,5,-0.016939,0.005481000000000001,0.031810000000000005,-3.08735,1.4919799999999999,2.49554,1.312835,-4.157754,3.07754,baylor,15,Baylor,B12,30,8,3.0,0.9024,115.2,8,95.0,46,66.6,142,0.058,41,0.6990000000000001,20,105.6,13,98.1,25,0.3898,286
2012,136,1,1160,68,1424,64,N,0,4,2.71875,21,11,0.43954099999999996,0.340996,0.6867979999999999,34.8125,11.375,12.5625,5.875,3.25,17.09375,9.59375,24,8,0.460668,0.37254899999999996,0.683735,37.5625,17.5625,13.71875,8.125,4.875,17.375,-6.875,-3,3,-0.021127,-0.031553,0.0030629999999999998,-2.75,-6.1875,-1.15625,-2.25,-1.625,-0.28125,colorado,77,Colorado,P12,24,12,11.0,0.7141,102.0,142,94.2,37,65.7,189,0.08199999999999999,19,0.619,61,103.5,63,99.2,64,0.4984,155
2012,138,0,1160,63,1124,80,N,0,-17,2.71875,21,11,0.43954099999999996,0.340996,0.6867979999999999,34.8125,11.375,12.5625,5.875,3.25,17.09375,9.0,26,7,0.465909,0.37690999999999997,0.7522260000000001,36.0303,14.72727,13.848479999999999,7.636364,4.636364,17.63636,-6.28125,-5,4,-0.026368,-0.035914,-0.065428,-1.2178,-3.35227,-1.28598,-1.761364,-1.386364,-0.54261,colorado,77,Colorado,P12,24,12,11.0,0.7141,102.0,142,94.2,37,65.7,189,0.08199999999999999,19,0.619,61,103.5,63,99.2,64,0.4984,155
2012,136,1,1211,77,1452,54,N,0,23,10.774189999999999,25,6,0.47307200000000005,0.375712,0.7148439999999999,37.12903,13.74194,13.35484,6.806452,3.2903230000000003,15.16129,5.46875,19,13,0.440751,0.30212,0.670886,38.375,14.59375,12.875,6.5,2.5625,16.8125,5.30544,6,-7,0.032320999999999996,0.07359199999999999,0.043958,-1.24597,-0.8518100000000001,0.47984,0.306452,0.727823,-1.6512099999999998,gonzaga,20,Gonzaga,WCC,26,7,7.0,0.8715,111.3,26,94.3,39,65.5,199,-0.019,218,0.5364,126,102.8,85,101.5,166,0.5121,141
2012,138,0,1211,66,1326,73,N,0,-7,10.774189999999999,25,6,0.47307200000000005,0.375712,0.7148439999999999,37.12903,13.74194,13.35484,6.806452,3.2903230000000003,15.16129,15.705879999999999,27,7,0.48300699999999996,0.326087,0.6977720000000001,36.941179999999996,14.97059,11.61765,7.205882000000001,3.0,16.05882,-4.931690000000001,-2,-1,-0.009935,0.049625,0.017072,0.18785,-1.22865,1.7371900000000002,-0.39943,0.290323,-0.8975299999999999,gonzaga,20,Gonzaga,WCC,26,7,7.0,0.8715,111.3,26,94.3,39,65.5,199,-0.019,218,0.5364,126,102.8,85,101.5,166,0.5121,141
2012,136,1,1231,79,1308,66,N,0,13,11.727269999999999,25,8,0.487209,0.43326499999999996,0.762195,34.90909,13.42424,12.75758,6.424242,3.363636,17.57576,9.30303,24,9,0.46713000000000005,0.327549,0.6636270000000001,40.0,13.878789999999999,14.666670000000002,6.787878999999999,4.090909,17.93939,2.42424,1,-1,0.020079,0.105716,0.09856799999999999,-5.09091,-0.45455,-1.9090900000000002,-0.363637,-0.727273,-0.36363,indiana,10,Indiana,B10,27,9,4.0,0.9072,118.7,4,97.3,84,67.3,108,0.006999999999999999,153,0.7018,16,105.5,18,97.9,17,0.4019,273
2012,138,1,1231,63,1433,61,N,0,2,11.727269999999999,25,8,0.487209,0.43326499999999996,0.762195,34.90909,13.42424,12.75758,6.424242,3.363636,17.57576,8.617647,28,6,0.410083,0.33734899999999995,0.689415,33.67647,12.235289999999999,11.38235,10.61765,3.705882,18.14706,3.109623,-3,2,0.077126,0.095916,0.07278,1.23262,1.18895,1.37523,-4.193408,-0.342246,-0.5713,indiana,10,Indiana,B10,27,9,4.0,0.9072,118.7,4,97.3,84,67.3,108,0.006999999999999999,153,0.7018,16,105.5,18,97.9,17,0.4019,273
2012,144,0,1231,90,1246,102,N,0,-12,11.727269999999999,25,8,0.487209,0.43326499999999996,0.762195,34.90909,13.42424,12.75758,6.424242,3.363636,17.57576,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,-5.9492,-7,6,0.004361,0.061836,0.041779000000000004,-4.208559999999999,0.18895,1.4046399999999999,0.100713,-5.430482,3.01694,indiana,10,Indiana,B10,27,9,4.0,0.9072,118.7,4,97.3,84,67.3,108,0.006999999999999999,153,0.7018,16,105.5,18,97.9,17,0.4019,273
2012,136,1,1235,77,1163,64,N,0,13,6.46875,22,10,0.448957,0.379679,0.6793,36.71875,14.59375,12.53125,5.875,2.8125,16.0625,4.727273,20,13,0.453905,0.330855,0.661417,37.84848,13.606060000000001,12.54545,5.818182,6.909091,14.393939999999999,1.741477,2,-3,-0.004947999999999999,0.048824,0.017883,-1.12973,0.98769,-0.0142,0.056817999999999994,-4.096591,1.6685599999999998,iowa st.,24,Iowa St.,B12,23,11,8.0,0.8561,111.5,24,95.5,54,67.2,113,-0.004,183,0.6767,32,105.1,25,98.6,39,0.4029,269
2012,138,0,1235,71,1246,87,N,0,-16,6.46875,22,10,0.448957,0.379679,0.6793,36.71875,14.59375,12.53125,5.875,2.8125,16.0625,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,-11.20772,-10,8,-0.033891000000000004,0.00825,-0.041116,-2.3989,1.35846,1.17831,-0.448529,-5.981618,1.50368,iowa st.,24,Iowa St.,B12,23,11,8.0,0.8561,111.5,24,95.5,54,67.2,113,-0.004,183,0.6767,32,105.1,25,98.6,39,0.4029,269
2012,136,1,1243,70,1379,64,N,0,6,7.709677,21,10,0.442529,0.34236,0.66622,37.25806,14.45161,14.483870000000001,6.16129,4.806451999999999,20.12903,4.516129,23,8,0.40947100000000003,0.35501900000000003,0.736842,36.16129,10.74194,10.80645,5.870968,2.935484,19.19355,3.193548,-2,2,0.033058,-0.012659,-0.070622,1.09677,3.7096699999999996,3.6774199999999997,0.29032199999999997,1.870968,0.93548,kansas st.,22,Kansas St.,B12,22,11,8.0,0.8602,108.1,58,92.3,21,67.1,114,-0.024,235,0.6803,31,104.8,35,98.1,24,0.4044,266
2012,138,0,1243,59,1393,75,N,0,-16,7.709677,21,10,0.442529,0.34236,0.66622,37.25806,14.45161,14.483870000000001,6.16129,4.806451999999999,20.12903,14.181820000000002,31,2,0.465711,0.34533600000000003,0.691318,35.33333,15.818179999999998,10.54545,9.606061,7.090909,15.121210000000001,-6.472143,-10,8,-0.023181999999999998,-0.0029760000000000003,-0.025098,1.9247299999999998,-1.36657,3.93842,-3.444771,-2.284457,5.00782,kansas st.,22,Kansas St.,B12,22,11,8.0,0.8602,108.1,58,92.3,21,67.1,114,-0.024,235,0.6803,31,104.8,35,98.1,24,0.4044,266
2012,136,1,1246,81,1443,66,N,0,15,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,-2.93939,15,18,0.396825,0.30807199999999996,0.6929350000000001,35.90909,11.06061,15.0303,5.515152,4.090909,19.818179999999998,20.61586,17,-16,0.086023,0.06335700000000001,0.027481000000000002,3.20856,2.17468,-3.6773599999999997,0.808377,4.703208999999999,-5.25936,kentucky,1,Kentucky,SEC,38,2,1.0,0.969,121.3,2,89.9,8,66.2,161,0.033,84,0.6887,28,104.7,39,97.7,11,0.4846,177
2012,138,1,1246,87,1235,71,N,0,16,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,6.46875,22,10,0.448957,0.379679,0.6793,36.71875,14.59375,12.53125,5.875,2.8125,16.0625,11.20772,10,-8,0.033891000000000004,-0.00825,0.041116,2.3989,-1.35846,-1.17831,0.448529,5.981618,-1.50368,kentucky,1,Kentucky,SEC,38,2,1.0,0.969,121.3,2,89.9,8,66.2,161,0.033,84,0.6887,28,104.7,39,97.7,11,0.4846,177
2012,144,1,1246,102,1231,90,N,0,12,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,11.727269999999999,25,8,0.487209,0.43326499999999996,0.762195,34.90909,13.42424,12.75758,6.424242,3.363636,17.57576,5.9492,7,-6,-0.004361,-0.061836,-0.041779000000000004,4.208559999999999,-0.18895,-1.4046399999999999,-0.100713,5.430482,-3.01694,kentucky,1,Kentucky,SEC,38,2,1.0,0.969,121.3,2,89.9,8,66.2,161,0.033,84,0.6887,28,104.7,39,97.7,11,0.4846,177
2012,146,1,1246,82,1124,70,N,0,12,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,9.0,26,7,0.465909,0.37690999999999997,0.7522260000000001,36.0303,14.72727,13.848479999999999,7.636364,4.636364,17.63636,8.67647,6,-5,0.016939,-0.005481000000000001,-0.031810000000000005,3.08735,-1.4919799999999999,-2.49554,-1.312835,4.157754,-3.07754,kentucky,1,Kentucky,SEC,38,2,1.0,0.969,121.3,2,89.9,8,66.2,161,0.033,84,0.6887,28,104.7,39,97.7,11,0.4846,177
2012,152,1,1246,69,1257,61,N,0,8,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.771429999999999,14.65714,9.114286,4.857143,17.85714,10.019327,6,-7,0.058211,0.06072,0.034354,0.88908,-0.53614,-3.3042,-2.790757,3.936975,-3.29832,kentucky,1,Kentucky,SEC,38,2,1.0,0.969,121.3,2,89.9,8,66.2,161,0.033,84,0.6887,28,104.7,39,97.7,11,0.4846,177
2012,154,1,1246,67,1242,59,N,0,8,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,13.090910000000001,27,6,0.485383,0.358047,0.696237,36.90909,15.606060000000001,13.27273,7.393939,5.636364,17.63636,4.58556,5,-4,-0.002535,0.013382,0.024179,2.20856,-2.3707700000000003,-1.91979,-1.07041,3.157754,-3.07754,kentucky,1,Kentucky,SEC,38,2,1.0,0.969,121.3,2,89.9,8,66.2,161,0.033,84,0.6887,28,104.7,39,97.7,11,0.4846,177
2012,136,1,1257,69,1172,62,N,0,7,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.771429999999999,14.65714,9.114286,4.857143,17.85714,9.451613,24,7,0.4479,0.340426,0.766716,38.51613,13.54839,11.90323,5.419355,3.4516129999999996,20.451610000000002,-1.79447,2,2,-0.023263,-0.029717,-0.08065399999999999,-0.28756,0.22304000000000002,2.75391,3.694931,1.40553,-2.5944700000000003,louisville,14,Louisville,BE,30,10,4.0,0.9028,103.9,116,85.6,1,66.9,123,0.031,89,0.7327,3,106.5,6,97.6,6,0.504,150
2012,138,1,1257,59,1307,56,N,0,3,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.771429999999999,14.65714,9.114286,4.857143,17.85714,12.90625,26,6,0.458478,0.384977,0.7115670000000001,37.59375,16.09375,13.3125,6.84375,3.28125,17.625,-5.249107,0,3,-0.033841,-0.074268,-0.025505,0.6348199999999999,-2.32232,1.34464,2.270536,1.575893,0.23214,louisville,14,Louisville,BE,30,10,4.0,0.9028,103.9,116,85.6,1,66.9,123,0.031,89,0.7327,3,106.5,6,97.6,6,0.504,150
2012,143,1,1257,57,1277,44,N,0,13,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.771429999999999,14.65714,9.114286,4.857143,17.85714,13.02941,27,7,0.47647399999999995,0.36504899999999996,0.697642,38.0,15.323529999999998,13.0,7.323529,4.382353,17.61765,-5.372267,-1,2,-0.051837,-0.05434,-0.01158,0.22857,-1.5521,1.65714,1.790757,0.47479,0.23949,louisville,14,Louisville,BE,30,10,4.0,0.9028,103.9,116,85.6,1,66.9,123,0.031,89,0.7327,3,106.5,6,97.6,6,0.504,150
2012,145,1,1257,72,1196,68,N,0,4,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.771429999999999,14.65714,9.114286,4.857143,17.85714,10.24242,23,10,0.46064399999999994,0.39001199999999997,0.7120000000000001,35.15152,15.0,10.909089999999999,6.484848,3.272727,15.848479999999999,-2.585277,3,-1,-0.036007,-0.079303,-0.025938,3.07705,-1.2285700000000002,3.74805,2.629438,1.584416,2.00866,louisville,14,Louisville,BE,30,10,4.0,0.9028,103.9,116,85.6,1,66.9,123,0.031,89,0.7327,3,106.5,6,97.6,6,0.504,150
2012,152,0,1257,61,1246,69,N,0,-8,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.771429999999999,14.65714,9.114286,4.857143,17.85714,17.676470000000002,32,2,0.48284799999999994,0.371429,0.720416,39.11765,13.235289999999999,11.35294,6.323529,8.794118,14.55882,-10.019327,-6,7,-0.058211,-0.06072,-0.034354,-0.88908,0.53614,3.3042,2.790757,-3.936975,3.29832,louisville,14,Louisville,BE,30,10,4.0,0.9028,103.9,116,85.6,1,66.9,123,0.031,89,0.7327,3,106.5,6,97.6,6,0.504,150
2012,136,1,1266,88,1140,68,N,0,20,9.71875,25,7,0.45912299999999995,0.337037,0.720627,35.8125,16.84375,13.25,8.8125,3.5,17.875,10.774189999999999,23,8,0.465879,0.34818499999999997,0.708638,37.90323,17.03226,12.90323,8.322581,4.193548000000001,18.451610000000002,-1.05544,2,-1,-0.006756,-0.011148,0.011989,-2.0907299999999998,-0.18850999999999998,0.34676999999999997,0.48991899999999994,-0.6935479999999999,-0.5766100000000001,marquette,18,Marquette,BE,27,8,3.0,0.8932,108.6,52,90.3,9,71.4,16,0.042,67,0.7028,14,104.7,38,97.2,4,0.4938,163
2012,138,1,1266,62,1293,53,N,0,9,9.71875,25,7,0.45912299999999995,0.337037,0.720627,35.8125,16.84375,13.25,8.8125,3.5,17.875,11.85714,27,1,0.475534,0.407045,0.728083,33.25,12.53571,13.96429,8.035714,4.285714,18.21429,-2.1383900000000002,-2,6,-0.016411000000000002,-0.070008,-0.007456,2.5625,4.30804,-0.71429,0.776786,-0.785714,-0.33929000000000004,marquette,18,Marquette,BE,27,8,3.0,0.8932,108.6,52,90.3,9,71.4,16,0.042,67,0.7028,14,104.7,38,97.2,4,0.4938,163
2012,143,0,1266,58,1196,68,N,0,-10,9.71875,25,7,0.45912299999999995,0.337037,0.720627,35.8125,16.84375,13.25,8.8125,3.5,17.875,10.24242,23,10,0.46064399999999994,0.39001199999999997,0.7120000000000001,35.15152,15.0,10.909089999999999,6.484848,3.272727,15.848479999999999,-0.52367,2,-3,-0.001521,-0.052975,0.008627,0.66098,1.84375,2.34091,2.327652,0.227273,2.02652,marquette,18,Marquette,BE,27,8,3.0,0.8932,108.6,52,90.3,9,71.4,16,0.042,67,0.7028,14,104.7,38,97.2,4,0.4938,163
2012,136,1,1293,58,1161,41,N,0,17,11.85714,27,1,0.475534,0.407045,0.728083,33.25,12.53571,13.96429,8.035714,4.285714,18.21429,2.677419,20,11,0.475524,0.405229,0.769231,31.32258,12.32258,12.45161,5.354839,1.9032259999999999,18.83871,9.179721,7,-10,1e-05,0.001816,-0.041148000000000004,1.9274200000000001,0.21313000000000001,1.51268,2.680875,2.382488,-0.62442,murray st.,29,Murray St.,OVC,31,2,6.0,0.8344,105.4,91,91.5,15,65.9,180,0.032,87,0.4405,208,101.3,164,103.4,285,0.5997,60
2012,138,0,1293,53,1266,62,N,0,-9,11.85714,27,1,0.475534,0.407045,0.728083,33.25,12.53571,13.96429,8.035714,4.285714,18.21429,9.71875,25,7,0.45912299999999995,0.337037,0.720627,35.8125,16.84375,13.25,8.8125,3.5,17.875,2.1383900000000002,2,-6,0.016411000000000002,0.070008,0.007456,-2.5625,-4.30804,0.71429,-0.776786,0.785714,0.33929000000000004,murray st.,29,Murray St.,OVC,31,2,6.0,0.8344,105.4,91,91.5,15,65.9,180,0.032,87,0.4405,208,101.3,164,103.4,285,0.5997,60
2012,136,1,1307,75,1253,68,N,0,7,12.90625,26,6,0.458478,0.384977,0.7115670000000001,37.59375,16.09375,13.3125,6.84375,3.28125,17.625,9.16129,23,8,0.465649,0.358392,0.671177,35.64516,14.129029999999998,12.87097,6.806452,2.741935,15.74194,3.74496,3,-2,-0.007170999999999999,0.026585,0.040389999999999995,1.94859,1.96472,0.44153000000000003,0.037298000000000005,0.539315,1.88306,new mexico,19,New Mexico,MWC,28,7,5.0,0.8715,108.9,46,92.2,20,66.3,152,0.003,165,0.5401,123,101.4,154,100.0,104,0.3779,293
2012,138,0,1307,56,1257,59,N,0,-3,12.90625,26,6,0.458478,0.384977,0.7115670000000001,37.59375,16.09375,13.3125,6.84375,3.28125,17.625,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.771429999999999,14.65714,9.114286,4.857143,17.85714,5.249107,0,-3,0.033841,0.074268,0.025505,-0.6348199999999999,2.32232,-1.34464,-2.270536,-1.575893,-0.23214,new mexico,19,New Mexico,MWC,28,7,5.0,0.8715,108.9,46,92.2,20,66.3,152,0.003,165,0.5401,123,101.4,154,100.0,104,0.3779,293
2012,136,1,1326,78,1259,59,N,0,19,15.705879999999999,27,7,0.48300699999999996,0.326087,0.6977720000000001,36.941179999999996,14.97059,11.61765,7.205882000000001,3.0,16.05882,3.78125,24,8,0.427658,0.340426,0.717568,35.34375,12.0,13.46875,7.78125,4.34375,18.875,11.92463,3,-1,0.055349,-0.014339,-0.019796,1.59743,2.97059,-1.8511,-0.575368,-1.34375,-2.81618,ohio st.,2,Ohio St.,B10,31,8,2.0,0.9545,116.9,5,89.7,7,68.2,72,-0.049,282,0.7273,5,106.6,4,97.9,19,0.4226,244
2012,138,1,1326,73,1211,66,N,0,7,15.705879999999999,27,7,0.48300699999999996,0.326087,0.6977720000000001,36.941179999999996,14.97059,11.61765,7.205882000000001,3.0,16.05882,10.774189999999999,25,6,0.47307200000000005,0.375712,0.7148439999999999,37.12903,13.74194,13.35484,6.806452,3.2903230000000003,15.16129,4.931690000000001,2,1,0.009935,-0.049625,-0.017072,-0.18785,1.22865,-1.7371900000000002,0.39943,-0.290323,0.8975299999999999,ohio st.,2,Ohio St.,B10,31,8,2.0,0.9545,116.9,5,89.7,7,68.2,72,-0.049,282,0.7273,5,106.6,4,97.9,19,0.4226,244
2012,143,1,1326,81,1153,66,N,0,15,15.705879999999999,27,7,0.48300699999999996,0.326087,0.6977720000000001,36.941179999999996,14.97059,11.61765,7.205882000000001,3.0,16.05882,7.323529,24,10,0.419911,0.342736,0.64094,36.20588,12.97059,10.588239999999999,8.117647,4.588235,15.14706,8.382351,3,-3,0.063096,-0.016649,0.05683200000000001,0.7353,2.0,1.02941,-0.9117649999999999,-1.588235,0.91176,ohio st.,2,Ohio St.,B10,31,8,2.0,0.9545,116.9,5,89.7,7,68.2,72,-0.049,282,0.7273,5,106.6,4,97.9,19,0.4226,244
2012,145,1,1326,77,1393,70,N,0,7,15.705879999999999,27,7,0.48300699999999996,0.326087,0.6977720000000001,36.941179999999996,14.97059,11.61765,7.205882000000001,3.0,16.05882,14.181820000000002,31,2,0.465711,0.34533600000000003,0.691318,35.33333,15.818179999999998,10.54545,9.606061,7.090909,15.121210000000001,1.52406,-4,5,0.017296000000000002,-0.019249000000000002,0.0064540000000000005,1.60785,-0.84759,1.0722,-2.400179,-4.090909,0.93761,ohio st.,2,Ohio St.,B10,31,8,2.0,0.9545,116.9,5,89.7,7,68.2,72,-0.049,282,0.7273,5,106.6,4,97.9,19,0.4226,244
2012,152,0,1326,62,1242,64,N,0,-2,15.705879999999999,27,7,0.48300699999999996,0.326087,0.6977720000000001,36.941179999999996,14.97059,11.61765,7.205882000000001,3.0,16.05882,13.090910000000001,27,6,0.485383,0.358047,0.696237,36.90909,15.606060000000001,13.27273,7.393939,5.636364,17.63636,2.61497,0,1,-0.002376,-0.03196,0.001535,0.03209,-0.63547,-1.6550799999999999,-0.188057,-2.636364,-1.57754,ohio st.,2,Ohio St.,B10,31,8,2.0,0.9545,116.9,5,89.7,7,68.2,72,-0.049,282,0.7273,5,106.6,4,97.9,19,0.4226,244
2012,136,1,1393,72,1421,65,N,0,7,14.181820000000002,31,2,0.465711,0.34533600000000003,0.691318,35.33333,15.818179999999998,10.54545,9.606061,7.090909,15.121210000000001,6.2,21,9,0.46848500000000004,0.347826,0.771536,33.33333,15.3,13.5,8.066667,2.233333,17.933329999999998,7.98182,10,-7,-0.002774,-0.00249,-0.080218,2.0,0.51818,-2.95455,1.5393940000000002,4.857576,-2.81212,syracuse,5,Syracuse,BE,34,3,1.0,0.9363,116.0,7,91.8,17,65.2,209,0.061,36,0.6940000000000001,25,105.1,28,97.9,16,0.4547,210
2012,138,1,1393,75,1243,59,N,0,16,14.181820000000002,31,2,0.465711,0.34533600000000003,0.691318,35.33333,15.818179999999998,10.54545,9.606061,7.090909,15.121210000000001,7.709677,21,10,0.442529,0.34236,0.66622,37.25806,14.45161,14.483870000000001,6.16129,4.806451999999999,20.12903,6.472143,10,-8,0.023181999999999998,0.0029760000000000003,0.025098,-1.9247299999999998,1.36657,-3.93842,3.444771,2.284457,-5.00782,syracuse,5,Syracuse,BE,34,3,1.0,0.9363,116.0,7,91.8,17,65.2,209,0.061,36,0.6940000000000001,25,105.1,28,97.9,16,0.4547,210
2012,143,1,1393,64,1458,63,N,0,1,14.181820000000002,31,2,0.465711,0.34533600000000003,0.691318,35.33333,15.818179999999998,10.54545,9.606061,7.090909,15.121210000000001,11.0,24,9,0.42368,0.360632,0.740672,33.78788,11.66667,8.969697,5.212121,3.4848480000000004,14.21212,3.18182,7,-7,0.042031,-0.015296,-0.049354,1.54545,4.15151,1.575753,4.39394,3.606061,0.90909,syracuse,5,Syracuse,BE,34,3,1.0,0.9363,116.0,7,91.8,17,65.2,209,0.061,36,0.6940000000000001,25,105.1,28,97.9,16,0.4547,210
2012,145,0,1393,70,1326,77,N,0,-7,14.181820000000002,31,2,0.465711,0.34533600000000003,0.691318,35.33333,15.818179999999998,10.54545,9.606061,7.090909,15.121210000000001,15.705879999999999,27,7,0.48300699999999996,0.326087,0.6977720000000001,36.941179999999996,14.97059,11.61765,7.205882000000001,3.0,16.05882,-1.52406,4,-5,-0.017296000000000002,0.019249000000000002,-0.0064540000000000005,-1.60785,0.84759,-1.0722,2.400179,4.090909,-0.93761,syracuse,5,Syracuse,BE,34,3,1.0,0.9363,116.0,7,91.8,17,65.2,209,0.061,36,0.6940000000000001,25,105.1,28,97.9,16,0.4547,210
2012,136,1,1433,62,1455,59,N,0,3,8.617647,28,6,0.410083,0.33734899999999995,0.689415,33.67647,12.235289999999999,11.38235,10.61765,3.705882,18.14706,14.16129,26,5,0.480204,0.370307,0.7528090000000001,37.87097,14.54839,12.09677,6.0,3.967742,17.03226,-5.543643,2,1,-0.070121,-0.032958,-0.063394,-4.1945,-2.3131,-0.7144199999999999,4.61765,-0.26186,1.1148,vcu,38,VCU,CAA,29,7,12.0,0.8141,104.7,102,92.1,19,66.2,159,0.025,103,0.5142,141,100.2,225,99.7,89,0.5526,95
2012,138,0,1433,61,1231,63,N,0,-2,8.617647,28,6,0.410083,0.33734899999999995,0.689415,33.67647,12.235289999999999,11.38235,10.61765,3.705882,18.14706,11.727269999999999,25,8,0.487209,0.43326499999999996,0.762195,34.90909,13.42424,12.75758,6.424242,3.363636,17.57576,-3.109623,3,-2,-0.077126,-0.095916,-0.07278,-1.23262,-1.18895,-1.37523,4.193408,0.342246,0.5713,vcu,38,VCU,CAA,29,7,12.0,0.8141,104.7,102,92.1,19,66.2,159,0.025,103,0.5142,141,100.2,225,99.7,89,0.5526,95
2012,136,1,1435,79,1217,70,N,0,9,7.941176,24,10,0.459267,0.389404,0.6975140000000001,34.52941,12.85294,13.176470000000002,5.9411760000000005,4.0,16.029410000000002,10.03448,25,4,0.46438999999999997,0.35518,0.75,32.93103,12.89655,12.51724,5.862069,4.413793,15.172410000000001,-2.0933040000000003,-1,6,-0.005123,0.034224,-0.052486,1.59838,-0.04361,0.65923,0.07910700000000001,-0.413793,0.857,vanderbilt,12,Vanderbilt,SEC,25,11,5.0,0.9046,114.2,11,93.9,32,65.6,193,-0.048,279,0.7065,9,105.9,10,98.1,22,0.5602,90
2012,138,0,1435,57,1458,60,N,0,-3,7.941176,24,10,0.459267,0.389404,0.6975140000000001,34.52941,12.85294,13.176470000000002,5.9411760000000005,4.0,16.029410000000002,11.0,24,9,0.42368,0.360632,0.740672,33.78788,11.66667,8.969697,5.212121,3.4848480000000004,14.21212,-3.058824,0,1,0.035587,0.028772000000000002,-0.043157999999999995,0.74153,1.1862700000000002,4.206773,0.729055,0.515152,1.81729,vanderbilt,12,Vanderbilt,SEC,25,11,5.0,0.9046,114.2,11,93.9,32,65.6,193,-0.048,279,0.7065,9,105.9,10,98.1,22,0.5602,90
2012,136,1,1458,73,1285,49,N,0,24,11.0,24,9,0.42368,0.360632,0.740672,33.78788,11.66667,8.969697,5.212121,3.4848480000000004,14.21212,9.034483,23,6,0.467836,0.382716,0.718954,32.89655,13.827589999999999,12.413789999999999,7.103447999999999,3.7586209999999998,18.55172,1.9655169999999997,1,3,-0.044156,-0.022084,0.021718,0.89133,-2.16092,-3.444093,-1.891327,-0.273773,-4.3396,wisconsin,7,Wisconsin,B10,26,10,4.0,0.9208,112.1,20,90.6,12,58.5,345,-0.017,214,0.7039,12,105.5,17,97.8,13,0.4025,271
