Season,Team,AvgPointSpread,Wins,Losses,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg
2010,1437,9.677419,24,7,0.464712,0.376378,0.750617,39.06452,13.87097,13.80645,7.774194,3.903226,22.3871
2010,1124,10.16129,24,7,0.48363,0.385841,0.733436,38.64516,13.64516,14,6.387097,6.935484,18.06452
2010,1345,10.1875,27,5,0.445817,0.319109,0.726375,33.3125,14.03125,10.875,6.90625,4.46875,18.6875
2010,1401,6.483871,22,9,0.43964,0.335652,0.663057,36.35484,12,12.32258,6.645161,3.354839,18.48387
2010,1323,7.147059,23,11,0.473601,0.394127,0.723347,35.64706,16.85294,10.35294,5.529412,3,15.17647
2010,1350,7.058824,26,8,0.446032,0.351391,0.696921,33,12.70588,11.26471,8.323529,4.588235,17.97059
2010,1143,9.575758,23,10,0.477449,0.372852,0.756996,35.75758,14.45455,12,5.666667,2.484848,17
2010,1257,6.75,20,12,0.447368,0.33905,0.703329,36.875,15.5625,13.6875,7.78125,4.1875,20.125
2010,1388,12.53333,25,5,0.483333,0.41129,0.765233,36.66667,16.4,11.46667,5.166667,5.266667,16.83333
2010,1330,10.38235,26,8,0.448469,0.315895,0.64467,39.17647,15.5,12.79412,7.823529,2.941176,15.67647
2010,1429,13.39394,26,7,0.492265,0.421933,0.761818,35.30303,16.93939,10.24242,4.515152,3.484848,16.18182
2010,1373,10.18182,27,6,0.458544,0.323045,0.669677,38.33333,14.45455,12.24242,8.818182,3.575758,13.78788
2010,1358,7.571429,21,7,0.466707,0.384969,0.708978,36.42857,19.64286,13.42857,7.535714,2.25,20.57143
2010,1352,2.823529,23,11,0.437397,0.365019,0.661465,35.05882,12.5,14.67647,7.558824,2.294118,21.35294
2010,1115,-0.28125,17,15,0.411065,0.303944,0.663438,38.21875,12.53125,16.9375,6.84375,3.4375,22.78125
2010,1457,0.633333,17,13,0.384921,0.264901,0.639423,38.36667,10.8,12.2,8.733333,3.766667,18.96667
2010,1242,17.97059,32,2,0.488431,0.40894,0.701068,40.52941,17.14706,12.97059,8.411765,6.411765,18.26471
2010,1326,13.02941,27,7,0.496192,0.38785,0.6875,33.47059,14.70588,11.32353,7.147059,4.088235,15.29412
2010,1207,8.121212,23,10,0.49829,0.387833,0.712098,33.36364,15.45455,13.78788,7.030303,4.727273,16.90909
2010,1268,11.23333,22,8,0.471922,0.387665,0.72293,38.33333,16.33333,11.86667,8,4.633333,16.83333
2010,1277,8.9375,24,8,0.473337,0.333333,0.681335,39.03125,16.6875,14.03125,6.71875,3.09375,17.65625
2010,1397,8.69697,25,8,0.452588,0.313409,0.668563,36.72727,14.33333,13.24242,8.090909,3.757576,19.90909
2010,1329,6.21875,22,10,0.449642,0.351706,0.714715,36,12.53125,12.71875,6.4375,2.59375,20.125
2010,1424,8.78125,24,8,0.463468,0.330769,0.720768,33.71875,16.25,11.78125,7.625,3.5,20.21875
2010,1320,9.03125,28,4,0.430808,0.352843,0.754296,32.46875,10.65625,10.53125,5.5,2,15.96875
2010,1210,6.424242,21,12,0.45445,0.366667,0.641958,40.24242,13.75758,16.33333,7.757576,5.484848,18.66667
2010,1361,7.451613,23,8,0.470729,0.322957,0.614265,36.83871,13.22581,13.54839,7.387097,4.645161,16.67742
2010,1308,0.5,21,11,0.461743,0.374486,0.700699,35.4375,14.5,12.90625,6,3.28125,17.4375
2010,1222,3.727273,18,15,0.418165,0.355844,0.709544,34.33333,12.54545,9.030303,9.515152,2.939394,18.60606
2010,1325,4.882353,20,14,0.425869,0.357558,0.733083,36.73529,14.08824,12.70588,7.529412,2.617647,18.85294
2010,1364,1.607143,19,9,0.444523,0.377953,0.681818,32.75,13.64286,15.5,6.571429,3.142857,18.85714
2010,1250,5.09375,22,10,0.45617,0.400376,0.715938,36.5,15.125,13,6.15625,2.53125,17.90625
2010,1393,14.59375,28,4,0.515818,0.385305,0.671449,38.15625,19.375,15.09375,10,6.5625,14.625
2010,1243,10.25,25,7,0.448478,0.356551,0.664615,39.25,14.625,14.59375,7.46875,4.8125,22.46875
2010,1338,6.71875,24,8,0.44589,0.344828,0.694868,37.21875,15.8125,12.40625,5.09375,4.1875,17.1875
2010,1435,7.645161,23,8,0.471963,0.36965,0.727494,35.90323,13.16129,13.64516,5.806452,5.096774,19.41935
2010,1139,10.0625,28,4,0.452677,0.341772,0.748042,32.84375,12.8125,12.40625,6.84375,2.46875,18.5
2010,1462,10.96875,24,8,0.466455,0.371667,0.713217,40.09375,14.3125,13.21875,6.78125,3.8125,18.78125
2010,1140,16.93939,28,5,0.481996,0.415504,0.786003,36.9697,15.78788,11.30303,8.545455,3.484848,17.36364
2010,1211,9.645161,25,6,0.493223,0.36518,0.666268,37.93548,13.51613,13.06452,6.451613,4.096774,18.09677
2010,1199,8.322581,22,9,0.454925,0.335196,0.645609,38.03226,13.90323,16.77419,8.387097,6.322581,17.83871
2010,1196,6.181818,21,12,0.443983,0.313312,0.702454,36.9697,14.06061,12.18182,7.151515,2.727273,14.45455
2010,1278,8.882353,21,13,0.473238,0.404399,0.7017,35.17647,16.73529,12.73529,7.970588,5.529412,16.5
2010,1431,11.59375,26,6,0.475851,0.346831,0.672109,36.34375,14.78125,13.15625,8.75,3.71875,19.34375
2010,1293,15.0625,28,4,0.496524,0.371534,0.702703,36.25,15.1875,14.5,9.28125,5.40625,17.46875
2010,1324,3.5,24,8,0.44474,0.320138,0.715033,38.03125,12.875,13.71875,6.40625,4.9375,17.9375
2010,1317,3.566667,22,8,0.4591,0.330544,0.717887,36.43333,11.96667,14.76667,4.433333,3,18.1
2010,1436,6.264706,25,9,0.441694,0.320717,0.68913,37.11765,12.05882,14.05882,6.794118,4.117647,18.35294
2011,1326,17.26471,32,2,0.493651,0.412829,0.704895,34.5,15.61765,10.17647,7.176471,3.323529,14.26471
2011,1314,8.909091,26,7,0.449488,0.333333,0.662806,42.51515,15.33333,13.51515,6.121212,5.333333,16.24242
2011,1393,10.27273,26,7,0.468816,0.351759,0.659259,37.84848,16.30303,12.12121,8.757576,6.818182,15.36364
2011,1246,12.57576,25,8,0.460417,0.397059,0.717697,38.09091,12.69697,10.66667,5.484848,6.272727,16.09091
2011,1452,5.451613,20,11,0.427241,0.33506,0.705714,37.41935,15.06452,12.09677,4.612903,4.290323,17.87097
2011,1462,8.064516,24,7,0.462705,0.333333,0.747638,35.48387,13.32258,11.96774,5.516129,3.096774,17.16129
2011,1449,13.12121,23,10,0.470865,0.371173,0.667149,39.33333,17.15152,12.36364,6.727273,5.333333,20.27273
2011,1206,11.8125,26,6,0.473985,0.396679,0.689956,35.09375,14.3125,10.9375,6.75,3.3125,17.15625
2011,1437,7.15625,21,11,0.439728,0.348797,0.757979,37.125,13.75,11.96875,6.34375,3.75,17.46875
2011,1208,4.53125,21,11,0.451467,0.34009,0.695988,37.71875,15.1875,13.40625,6.5,5.03125,16.5
2011,1266,7.029412,20,14,0.4677,0.352362,0.691329,36.20588,15.82353,11.97059,7.176471,3.617647,16.88235
2011,1155,7.3125,21,11,0.441536,0.348993,0.69289,34.90625,12.90625,13.34375,8.03125,4.875,18.375
2011,1412,6.566667,22,8,0.440072,0.336795,0.719368,36,13.66667,12.26667,5.333333,3.133333,16.8
2011,1343,5.566667,24,6,0.462753,0.373225,0.733558,34.5,13.26667,12.3,5.833333,4.166667,17.6
2011,1232,1.0625,19,13,0.424332,0.35468,0.712519,34.9375,12.375,14.0625,6,4.28125,20.3125
2011,1254,8.71875,27,5,0.466216,0.365894,0.644764,41.84375,15.125,15.34375,7.34375,3.4375,17.25
2011,1106,-2.875,15,17,0.397741,0.29222,0.608917,35.59375,11.625,15.71875,7.3125,4.5625,22.3125
2011,1427,-0.24138,16,13,0.429112,0.363158,0.719697,34.41379,12.58621,13.48276,6.793103,2.37931,19.75862
2011,1181,16.79412,30,4,0.468857,0.375172,0.749672,38.26471,14.41176,12.23529,7.470588,4.411765,17.88235
2011,1361,12.125,30,2,0.457785,0.335753,0.700168,37.28125,13.21875,11.03125,6.1875,4.71875,15.1875
2011,1163,7.028571,26,9,0.432921,0.331707,0.754848,39.57143,13.11429,11.74286,6.628571,5.628571,16.02857
2011,1400,13.52941,27,7,0.453858,0.376699,0.645274,40.5,13.47059,11.82353,5.823529,4.911765,17.20588
2011,1112,9.058824,27,7,0.470588,0.399408,0.746601,34.58824,14.08824,12.85294,5.029412,2.647059,18.61765
2011,1153,9.757576,25,8,0.435519,0.338658,0.665722,35.63636,14.27273,11.57576,7.575758,3.787879,17.30303
2011,1396,8.78125,25,7,0.448031,0.353902,0.693651,36.09375,15.25,10.78125,6.9375,4.6875,15.9375
2011,1276,2.875,19,13,0.442353,0.354223,0.700422,31.59375,13.40625,10.15625,4.6875,2.0625,16.78125
2011,1397,3.333333,19,14,0.433087,0.304425,0.683024,37.9697,13.12121,13.21212,7.454545,3.666667,19.66667
2011,1336,0.606061,19,14,0.437426,0.336026,0.724907,31.57576,12.15152,10.54545,4.454545,2.484848,15.66667
2011,1281,9,22,10,0.460848,0.363782,0.735632,34.53125,16.21875,12.53125,9.71875,4.96875,20.59375
2011,1272,3.941176,25,9,0.450286,0.326923,0.67942,35.67647,14.58824,15.29412,8.529412,5.352941,20.23529
2011,1324,8.545455,24,9,0.494732,0.377143,0.717691,38.75758,16.09091,13.66667,6.151515,5.454545,18.60606
2011,1137,7.333333,25,8,0.449557,0.402482,0.786408,34.12121,14.72727,11.36364,4.757576,3.181818,18.24242
2011,1294,4.37931,19,10,0.426144,0.383721,0.772059,35.58621,11.58621,14.48276,5.793103,1.896552,19.44828
2011,1214,5.032258,23,8,0.404268,0.321486,0.647059,35.58065,11.80645,12.12903,7.322581,5.709677,18.48387
2011,1338,13.09375,27,5,0.474162,0.390041,0.671916,39.875,17.375,11.65625,4.8125,3.4375,18
2011,1196,8.484848,26,7,0.461704,0.355903,0.666667,37.51515,13.72727,12.42424,5.878788,3.545455,14.42424
2011,1140,13.42424,29,4,0.450893,0.360963,0.755725,38.45455,14.27273,11,7.969697,4.181818,17.60606
2011,1458,9.870968,23,8,0.445247,0.371471,0.824034,32.06452,13.16129,7.387097,3.451613,3.16129,15.06452
2011,1243,6.580645,21,10,0.435102,0.374359,0.651255,37.77419,14.12903,14.96774,6.225806,4.645161,20.45161
2011,1385,3.65625,21,11,0.45481,0.330097,0.710938,32.75,12.75,12.4375,8,2.8125,18.875
2011,1417,4.1875,22,10,0.456395,0.328063,0.683424,37.21875,14.625,14.84375,5.4375,5.78125,17.5
2011,1139,7.483871,22,9,0.442775,0.362069,0.72782,34.93548,12.41935,11.29032,5.935484,1.516129,19.16129
2011,1330,7.545455,27,6,0.441391,0.328571,0.663636,40.18182,14.45455,12.39394,6.818182,4.363636,14.72727
2011,1277,2.15625,18,14,0.429538,0.347676,0.697389,37.1875,14.875,13.3125,6.3125,4.96875,18.84375
2011,1211,10.6875,23,9,0.474395,0.356436,0.759459,37.34375,14.90625,13.53125,7.34375,3.625,18.6875
2011,1429,13.28125,29,3,0.466228,0.358238,0.735537,37.21875,14.46875,11.8125,4.84375,3.25,17.25
2011,1125,18.41176,30,4,0.463928,0.381235,0.736495,36.35294,16.38235,13.94118,9.735294,3.470588,20.82353
2011,1459,5.969697,21,12,0.479132,0.407173,0.690981,32.48485,14.39394,11.84848,6.757576,2.484848,19.21212
2011,1364,2.103448,16,13,0.450941,0.369963,0.765343,32.68966,14,14.31034,7.206897,4.172414,19.68966
2011,1114,-1.27273,17,16,0.413577,0.397482,0.694482,32.48485,11.0303,11.63636,5.69697,2.363636,20.72727
2011,1421,3,16,13,0.448804,0.329439,0.700441,34.62069,14,15.2069,8.965517,4.37931,19.65517
2011,1242,17.14706,32,2,0.513527,0.387147,0.680905,38.55882,17.88235,13.47059,7.941176,4.147059,17.88235
2011,1323,10.375,26,6,0.466048,0.391831,0.725064,36.9375,16.71875,10.6875,4.59375,3.6875,15.03125
2011,1345,11.21875,25,7,0.447712,0.366942,0.711628,35.21875,15.8125,10.34375,6.28125,4.125,18.03125
2011,1257,10.73529,25,9,0.452416,0.360676,0.669394,36.55882,17.47059,13.02941,9.205882,4.941176,19.20588
2011,1435,8.575758,23,10,0.456558,0.369784,0.746929,36.93939,13.39394,13.15152,5.272727,4.848485,16.30303
2011,1207,4.935484,21,10,0.477892,0.360331,0.731532,33.70968,15.12903,13.41935,6.129032,4.451613,18.6129
2011,1401,7.129032,23,8,0.444167,0.337398,0.703801,35.87097,13.3871,13.06452,6.516129,1.580645,18.51613
2011,1424,9.28125,24,8,0.460718,0.331461,0.689557,35.1875,15.53125,12.65625,8.125,3.78125,19.34375
2011,1228,6.0625,19,13,0.467554,0.386926,0.728682,34.8125,16.59375,12.71875,5.5625,4.625,17.59375
2011,1199,7.064516,21,10,0.435956,0.330465,0.663142,39.03226,12.48387,16.12903,8.774194,5.741935,19.25806
2011,1425,4.060606,19,14,0.444816,0.357394,0.653291,34,12.06061,11.36364,5.969697,2.969697,17.24242
2011,1433,4.088235,23,11,0.435127,0.359173,0.718973,32,14.20588,11.55882,8.529412,3.676471,18.23529
2011,1350,9.176471,27,7,0.463135,0.399701,0.691176,33.17647,14.97059,10.67647,6.117647,4.117647,16.08824
2011,1287,6.83871,22,9,0.453277,0.342644,0.677037,36.93548,12.12903,15.06452,8.451613,3.258065,19.19355
2011,1389,1.484848,20,13,0.403712,0.347826,0.643377,35.78788,11.33333,15.06061,7.666667,4.606061,19.48485
2011,1103,3.647059,22,12,0.42982,0.360215,0.708065,34.26471,14.35294,12.02941,6.441176,3.411765,19.23529
2011,1131,1.970588,21,13,0.403422,0.355062,0.7306,36,9.852941,11.94118,5.382353,3.705882,18.20588
2012,1393,14.18182,31,2,0.465711,0.345336,0.691318,35.33333,15.81818,10.54545,9.606061,7.090909,15.12121
2012,1326,15.70588,27,7,0.483007,0.326087,0.697772,36.94118,14.97059,11.61765,7.205882,3,16.05882
2012,1199,7.424242,24,9,0.458242,0.353043,0.703125,36.69697,12.21212,16.27273,7.606061,5.939394,18.75758
2012,1458,11,24,9,0.42368,0.360632,0.740672,33.78788,11.66667,8.969697,5.212121,3.484848,14.21212
2012,1435,7.941176,24,10,0.459267,0.389404,0.697514,34.52941,12.85294,13.17647,5.941176,4,16.02941
2012,1153,7.323529,24,10,0.419911,0.342736,0.64094,36.20588,12.97059,10.58824,8.117647,4.588235,15.14706
2012,1211,10.77419,25,6,0.473072,0.375712,0.714844,37.12903,13.74194,13.35484,6.806452,3.290323,15.16129
2012,1243,7.709677,21,10,0.442529,0.34236,0.66622,37.25806,14.45161,14.48387,6.16129,4.806452,20.12903
2012,1379,4.516129,23,8,0.409471,0.355019,0.736842,36.16129,10.74194,10.80645,5.870968,2.935484,19.19355
2012,1452,5.46875,19,13,0.440751,0.30212,0.670886,38.375,14.59375,12.875,6.5,2.5625,16.8125
2012,1400,6.242424,20,13,0.436364,0.327022,0.730769,36.18182,12.36364,12.57576,6.818182,3.636364,19.51515
2012,1217,10.03448,25,4,0.46439,0.35518,0.75,32.93103,12.89655,12.51724,5.862069,4.413793,15.17241
2012,1285,9.034483,23,6,0.467836,0.382716,0.718954,32.89655,13.82759,12.41379,7.103448,3.758621,18.55172
2012,1382,5.677419,20,11,0.458282,0.340816,0.760402,35.67742,13.80645,14.19355,5.709677,4.193548,18.58065
2012,1259,3.78125,24,8,0.427658,0.340426,0.717568,35.34375,12,13.46875,7.78125,4.34375,18.875
2012,1421,6.2,21,9,0.468485,0.347826,0.771536,33.33333,15.3,13.5,8.066667,2.233333,17.93333
2012,1314,15.11765,29,5,0.460705,0.33925,0.682088,45.05882,17.44118,11.76471,6.823529,5.588235,14.79412
2012,1242,13.09091,27,6,0.485383,0.358047,0.696237,36.90909,15.60606,13.27273,7.393939,5.636364,17.63636
2012,1207,9.333333,22,8,0.458386,0.343096,0.696,36.33333,13.5,12.6,6.233333,4.866667,17.83333
2012,1276,4.5,23,9,0.458308,0.352782,0.721992,30.59375,12.75,10.9375,4.96875,2.09375,15.75
2012,1396,6.129032,24,7,0.471572,0.402135,0.718494,35.03226,15.6129,12.51613,7.225806,4.16129,17.67742
2012,1361,5.870968,24,7,0.452754,0.337232,0.7024,36.58065,12.32258,12.70968,5.419355,2.322581,16.16129
2012,1388,10.93333,25,5,0.469287,0.344498,0.728682,36.2,15.4,11.73333,6.8,2.933333,15.93333
2012,1166,10.48485,28,5,0.509081,0.424528,0.731742,36.15152,17.90909,12.27273,4.787879,2.30303,17.06061
2012,1104,6.8125,21,11,0.451613,0.284768,0.715221,35.1875,12.28125,12.9375,7.3125,4.15625,18.40625
2012,1345,6.181818,21,12,0.4409,0.376912,0.65184,33.0303,13.69697,8.666667,6.545455,3.242424,17.78788
2012,1301,5.352941,22,12,0.462755,0.355469,0.707801,37.17647,15.97059,12.82353,6.911765,4.058824,17.02941
2012,1143,9.878788,24,9,0.479121,0.367788,0.746411,34.87879,16.06061,12.24242,4.787879,3.151515,14.39394
2012,1378,1.5,19,13,0.434615,0.310782,0.709738,33.6875,11.625,13.6875,5.5625,3.5625,15.375
2012,1325,7.545455,26,7,0.426752,0.333333,0.681159,34.24242,12.93939,13.21212,9.454545,2.69697,19.75758
2012,1125,13.87879,26,7,0.481191,0.381389,0.737333,36.30303,17.33333,12.21212,7.363636,2.242424,18.27273
2012,1178,2.939394,20,13,0.444568,0.295775,0.740554,33.30303,12.57576,12.75758,7.30303,4.484848,19.27273
2012,1249,6.75,21,11,0.429402,0.331707,0.724005,39.21875,12.4375,12.125,7.875,4.375,17.53125
2012,1436,6.735294,23,11,0.443087,0.345865,0.741935,35.35294,13.26471,12.35294,6.235294,2.382353,17.32353
2012,1246,17.67647,32,2,0.482848,0.371429,0.720416,39.11765,13.23529,11.35294,6.323529,8.794118,14.55882
2012,1181,9.060606,27,6,0.457728,0.375877,0.701546,36.57576,12.45455,12.18182,6.242424,4.030303,18.18182
2012,1124,9,26,7,0.465909,0.37691,0.752226,36.0303,14.72727,13.84848,7.636364,4.636364,17.63636
2012,1231,11.72727,25,8,0.487209,0.433265,0.762195,34.90909,13.42424,12.75758,6.424242,3.363636,17.57576
2012,1455,14.16129,26,5,0.480204,0.370307,0.752809,37.87097,14.54839,12.09677,6,3.967742,17.03226
2012,1424,9.59375,24,8,0.460668,0.372549,0.683735,37.5625,17.5625,13.71875,8.125,4.875,17.375
2012,1323,4.969697,22,11,0.431753,0.329193,0.707831,34.0303,14.48485,10.0303,5.181818,3.424242,13.75758
2012,1235,6.46875,22,10,0.448957,0.379679,0.6793,36.71875,14.59375,12.53125,5.875,2.8125,16.0625
2012,1163,4.727273,20,13,0.453905,0.330855,0.661417,37.84848,13.60606,12.54545,5.818182,6.909091,14.39394
2012,1462,3.333333,21,12,0.452758,0.349241,0.692102,36.42424,13.39394,12.72727,6.090909,3.757576,18.84848
2012,1160,2.71875,21,11,0.439541,0.340996,0.686798,34.8125,11.375,12.5625,5.875,3.25,17.09375
2012,1433,8.617647,28,6,0.410083,0.337349,0.689415,33.67647,12.23529,11.38235,10.61765,3.705882,18.14706
2012,1308,9.30303,24,9,0.46713,0.327549,0.663627,40,13.87879,14.66667,6.787879,4.090909,17.93939
2012,1355,9.75,25,7,0.464765,0.393072,0.729692,34.03125,13.90625,10.40625,6.46875,1.84375,16.21875
2012,1250,10.21875,25,7,0.445405,0.35479,0.77424,35.5625,13,11.53125,7.8125,2.90625,17.78125
2012,1290,-0.36364,21,12,0.40224,0.328477,0.650146,37.12121,13.30303,14.48485,8.757576,2.393939,20.42424
2012,1443,-2.93939,15,18,0.396825,0.308072,0.692935,35.90909,11.06061,15.0303,5.515152,4.090909,19.81818
2012,1277,13.02941,27,7,0.476474,0.365049,0.697642,38,15.32353,13,7.323529,4.382353,17.61765
2012,1281,14.55882,30,4,0.503704,0.39548,0.765778,32.20588,16.20588,10.29412,8.205882,2.823529,14.11765
2012,1266,9.71875,25,7,0.459123,0.337037,0.720627,35.8125,16.84375,13.25,8.8125,3.5,17.875
2012,1257,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.77143,14.65714,9.114286,4.857143,17.85714
2012,1307,12.90625,26,6,0.458478,0.384977,0.711567,37.59375,16.09375,13.3125,6.84375,3.28125,17.625
2012,1293,11.85714,27,1,0.475534,0.407045,0.728083,33.25,12.53571,13.96429,8.035714,4.285714,18.21429
2012,1196,10.24242,23,10,0.460644,0.390012,0.712,35.15152,15,10.90909,6.484848,3.272727,15.84848
2012,1272,12.14706,26,8,0.494309,0.368952,0.720052,34.41176,14.76471,12.73529,7.941176,5.676471,19.05882
2012,1387,11.70968,24,7,0.453832,0.368771,0.714777,32.74194,14,11.29032,6.967742,3.032258,16.96774
2012,1438,9.387097,22,9,0.459778,0.337029,0.724453,32.48387,12.32258,11.41935,6.516129,2.806452,15.83871
2012,1161,2.677419,20,11,0.475524,0.405229,0.769231,31.32258,12.32258,12.45161,5.354839,1.903226,18.83871
2012,1253,9.16129,23,8,0.465649,0.358392,0.671177,35.64516,14.12903,12.87097,6.806452,2.741935,15.74194
2012,1172,9.451613,24,7,0.4479,0.340426,0.766716,38.51613,13.54839,11.90323,5.419355,3.451613,20.45161
2012,1140,10.77419,23,8,0.465879,0.348185,0.708638,37.90323,17.03226,12.90323,8.322581,4.193548,18.45161
2012,1233,10.6875,25,7,0.50433,0.393027,0.715928,34.75,19.34375,12.375,7.21875,2.125,16.875
2012,1313,2.8125,24,8,0.447899,0.313761,0.656579,36.125,12,14.8125,6.53125,4.75,19.09375
2012,1254,4.545455,25,8,0.475132,0.368421,0.731423,38.63636,14.84848,16.18182,6.060606,3.30303,15.78788
2013,1231,17.54545,27,6,0.486294,0.411263,0.744934,38.60606,14.54545,13,7.484848,3.727273,17.09091
2013,1274,9.242424,27,6,0.459956,0.35828,0.677215,35.75758,11.27273,10.90909,6.333333,4.545455,14.72727
2013,1266,6.258065,23,8,0.466544,0.300683,0.722552,34.96774,14.35484,13.6129,6.741935,3.419355,16.96774
2013,1393,11.25714,26,9,0.440039,0.334385,0.675451,38.74286,14.54286,12.62857,8.885714,6.2,16.17143
2013,1424,7.515152,24,9,0.436605,0.327217,0.706395,39.84848,16,14.06061,7.181818,5.818182,16.93939
2013,1139,4.909091,25,8,0.448609,0.343402,0.688525,36.48485,12.87879,13.27273,5.666667,2.30303,18.06061
2013,1228,3.212121,21,12,0.41318,0.322745,0.721943,33.30303,10.15152,11.48485,6.878788,3.909091,18.21212
2013,1301,7.470588,24,10,0.494057,0.393013,0.68256,36.82353,14.61765,12.35294,6.588235,4.264706,15.32353
2013,1396,4.65625,23,9,0.429867,0.333811,0.725225,34.4375,14.875,10.96875,8.03125,3.6875,16.40625
2013,1160,4.375,21,11,0.436385,0.34739,0.684284,37.21875,10.03125,13.25,7.03125,3.125,15.78125
2013,1137,9.5625,27,5,0.455405,0.360097,0.746365,36.15625,13.4375,9.4375,3.5,4.0625,14.65625
2013,1143,3.16129,20,11,0.446023,0.304136,0.725455,37.19355,14.06452,12.54839,5.774194,4.741935,16.32258
2013,1285,4.827586,23,6,0.472678,0.377649,0.766942,30.82759,12.55172,12.31034,5.758621,3,17.06897
2013,1172,11.09375,25,7,0.462081,0.366412,0.800912,33.46875,13.75,11,5.71875,2.75,17.625
2013,1334,1.84375,20,12,0.445978,0.391304,0.700157,31.5625,14.34375,11.21875,5.53125,1.21875,18.3125
2013,1241,0.823529,20,14,0.420187,0.333333,0.700573,32.70588,11.73529,11.17647,7.882353,4.5,17.14706
2013,1254,3.060606,20,13,0.483505,0.385103,0.689615,35.39394,15.27273,14.39394,6.818182,3.515152,17.72727
2013,1242,13.91176,29,5,0.479852,0.367384,0.73262,39.11765,15.64706,13.67647,7.176471,6.617647,16.97059
2013,1207,8.83871,25,6,0.456174,0.357564,0.680484,32.93548,14.80645,12.67742,7.548387,3.83871,16.87097
2013,1196,17.93939,26,7,0.480823,0.380495,0.681298,35.06061,14.81818,11.12121,6.969697,3.30303,14.12121
2013,1276,11.4375,25,7,0.480456,0.375399,0.710227,34.90625,14.125,9.21875,6.03125,2.84375,13.0625
2013,1433,12.52941,26,8,0.449057,0.351563,0.701079,34.82353,14.70588,11.82353,11.82353,3.147059,19.91176
2013,1417,5.794118,25,9,0.455029,0.339431,0.722467,36.29412,16.14706,11.05882,8.176471,3.676471,14.91176
2013,1361,7.1,20,10,0.432047,0.324176,0.68369,36.66667,12.03333,11.93333,6.566667,4.366667,15.2
2013,1314,7.060606,23,10,0.438761,0.370031,0.673367,38.84848,17.0303,12.27273,7.969697,3.30303,14.90909
2013,1437,2.5,19,13,0.413667,0.336788,0.72176,36.125,12.28125,15.625,7.53125,3.46875,19.03125
2013,1328,4.935484,20,11,0.435998,0.326271,0.760062,36.74194,12.3871,11.83871,6.451613,2.806452,17.32258
2013,1278,6.75,20,12,0.442386,0.326172,0.684647,38.84375,14.78125,13.8125,7.5625,5.71875,17.53125
2013,1103,9.677419,25,6,0.452691,0.332303,0.642527,37.80645,15,13.74194,7.129032,5.580645,18
2013,1355,6.290323,22,9,0.463127,0.394481,0.772887,33.93548,13.90323,10.54839,5.096774,2.193548,14.32258
2013,1322,5.518519,19,8,0.446386,0.314402,0.690265,38.14815,14.62963,14,9.333333,4.518519,19.88889
2013,1195,5.03125,22,10,0.455978,0.330733,0.670347,36.4375,13.71875,14.65625,8.8125,3.78125,17.59375
2013,1443,0.705882,19,15,0.430593,0.332335,0.680057,35.67647,11.26471,15.05882,6.088235,3.264706,18.94118
2013,1257,15.58824,29,5,0.445289,0.330551,0.711488,37.5,15,12.67647,10.73529,4.235294,17.73529
2013,1181,12.875,27,5,0.47632,0.405892,0.731602,33.8125,14.6875,10.71875,6.53125,3.78125,17.71875
2013,1277,8.125,24,8,0.460449,0.344156,0.710145,36.46875,13.09375,13.15625,8.0625,3.8125,16
2013,1387,10.57576,27,6,0.447507,0.347009,0.706037,32.84848,12.87879,11.48485,7.484848,3.151515,17.36364
2013,1329,9.53125,24,8,0.440067,0.316163,0.75,36.40625,12.0625,12.40625,7.5,4.75,17.96875
2013,1272,10.70588,30,4,0.47855,0.379061,0.666218,37.79412,17.20588,14.61765,8.970588,6.294118,18.08824
2013,1166,12.29412,27,7,0.507555,0.420904,0.750416,35.23529,17.17647,12.26471,5,2.588235,16.20588
2013,1161,8.709677,23,8,0.44298,0.334034,0.708609,39.96774,12.83871,10.70968,4.645161,1.806452,17.06452
2013,1281,10.06061,23,10,0.459653,0.339869,0.739447,41.42424,13.93939,13.24242,6.757576,3.515152,16.45455
2013,1153,7.878788,22,11,0.402317,0.317348,0.649199,40,12.21212,12.81818,7,6.181818,17.69697
2013,1292,13.45455,28,5,0.463264,0.378205,0.693227,36.81818,14.15152,13.78788,7.090909,3.787879,20.60606
2013,1388,11.5625,26,6,0.471719,0.372957,0.730475,36.8125,14.5,11.9375,6.03125,2.96875,17.53125
2013,1332,8.117647,26,8,0.447083,0.322642,0.709934,37.41176,13,14.91176,8.5,4,17.38235
2013,1308,5.151515,23,10,0.461313,0.325926,0.657702,37.18182,11.45455,14.36364,5.515152,5.545455,15.21212
2013,1434,8.875,25,7,0.486826,0.374803,0.737389,32.84375,13.875,14.40625,6.375,3.25,17.5
2013,1107,4.117647,24,10,0.4375,0.364286,0.733918,33.58824,11.17647,13.38235,5.441176,2.029412,16.02941
2013,1251,-3.40625,12,20,0.421358,0.367174,0.733434,34.875,11.625,13.3125,5.125,2.90625,18.90625
2013,1299,0.205882,18,16,0.396034,0.301685,0.656168,35.08824,10.91176,15.05882,6.823529,4.529412,19.41176
2013,1211,17.3125,30,2,0.498574,0.364469,0.711699,37.09375,14.84375,11.15625,7.875,2.78125,15.90625
