Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins,Losses,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg
2016_1192_1396,0.5,1192,1396,2016,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,-2.896169355,-4,3,0.05168190560000002,0.02501957399999999,0.014580630900000058,-3.6209677399999975,0.5655241899999996,3.84375,2.01108871,-0.6088709680000002,5.4556451599999995
2016_1195_1396,0.5,1195,1396,2016,2.7241379310000005,16,13,0.46957520090000004,0.34588235289999997,0.6451104101,39.41379310000001,12.89655172,12.0,6.137931034,4.034482758999999,19.62068966,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,1.5053879310000005,-5,2,0.06487412780000007,0.006234179699999953,-0.03919960879999995,2.6637931000000066,-0.6346982800000003,2.84375,0.7941810340000002,0.9094827589999994,3.49568966
2016_1201_1396,0.5,1201,1396,2016,3.46875,23,9,0.4304840371,0.343003413,0.6959459459,37.03125,13.0625,10.625,8.15625,3.71875,22.25,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,2.25,2,-2,0.02578296400000002,0.003355239799999965,0.011635927000000046,0.28125,-0.46875,1.46875,2.8125,0.59375,6.125
2016_1211_1396,0.5,1211,1396,2016,12.75,25,7,0.4853737811,0.37613293049999996,0.7598187311,39.375,13.875,11.34375,5.0,3.0,17.59375,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,11.53125,4,-4,0.08067270800000004,0.03648475729999995,0.0755087122,2.625,0.34375,2.1875,-0.34375,-0.125,1.46875
2016_1214_1396,0.5,1214,1396,2016,0.9,20,10,0.4179750947,0.3088923557,0.6541935484,41.3,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,-0.31875,-1,-1,0.013274021600000019,-0.030755817500000004,-0.030116470499999992,4.549999999999997,-1.2645833300000007,4.710416670000001,-0.11041666699999997,0.5416666669999999,4.341666669999999
2016_1218_1396,0.5,1218,1396,2016,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,9.58125,4,-6,0.054566931600000035,-0.01177932070000004,0.001914470900000076,0.6166666700000007,2.1020833299999993,4.01041667,2.389583332999999,0.7749999999999999,4.341666669999999
2016_1221_1396,0.5,1221,1396,2016,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,-5.552083333,-7,8,0.00818408100000001,-0.012325010899999989,0.008236565000000029,-6.628787880000001,0.37784090999999975,1.8134469699999993,1.1107954549999999,-0.6098484850000001,0.6931818199999995
2016_1231_1396,0.5,1231,1396,2016,13.375,25,7,0.5010729614,0.41469816270000004,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,12.15625,4,-4,0.09637188830000004,0.07504998950000003,0.03871735629999995,0.625,2.4375,4.5,1.59375,0.84375,2.0625
2016_1233_1396,0.5,1233,1396,2016,5.9375,22,10,0.45608628659999995,0.3720930233,0.7124802528,36.90625,16.84375,12.78125,7.5625,4.125,19.4375,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,4.71875,1,-1,0.05138521349999997,0.03244485009999998,0.028170233900000063,0.15625,3.3125,3.625,2.21875,1.0,3.3125
2016_1234_1396,0.5,1234,1396,2016,9.387096774,21,10,0.4504741834000001,0.3823088456,0.7192429022,38.38709677,16.0,10.41935484,6.806451612999999,4.838709677,16.25806452,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,8.168346774,0,-1,0.04577311030000014,0.04266067239999999,0.034932883299999995,1.6370967699999994,2.46875,1.2631048400000005,1.4627016129999992,1.7137096769999998,0.13306452000000135
2016_1235_1396,0.5,1235,1396,2016,6.875,21,11,0.5015075377,0.3802008608,0.7061143984,36.0625,16.53125,11.5625,6.15625,4.21875,15.53125,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,5.65625,0,0,0.09680646460000003,0.04055268759999997,0.021804379500000026,-0.6875,3.0,2.40625,0.8125,1.09375,-0.59375
2016_1242_1396,0.5,1242,1396,2016,12.696969699999999,29,4,0.4886901631,0.42204724409999994,0.7061994609000001,37.33333333,15.45454545,12.54545455,6.757575758,4.0,18.90909091,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,11.478219699999999,8,-7,0.08398909000000004,0.08239907089999993,0.021889442000000092,0.5833333300000021,1.9232954499999995,3.3892045500000005,1.4138257579999998,0.875,2.7840909099999998
2016_1246_1396,0.5,1246,1396,2016,11.41176471,26,8,0.47856086740000003,0.3704866562,0.6833976834000001,38.58823529,14.41176471,11.0,5.617647058999999,5.647058824,20.47058824,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,10.19301471,5,-3,0.07385979430000006,0.030838482999999972,-0.0009123354999999167,1.83823529,0.8805147099999999,1.84375,0.2738970589999994,2.522058824,4.345588240000001
2016_1268_1396,0.5,1268,1396,2016,9.125,24,8,0.4854035489,0.37575757579999997,0.7604501607999999,35.375,14.0625,12.84375,5.75,5.375,16.625,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,7.90625,3,-3,0.0807024758,0.03610940259999995,0.07614014189999996,-1.375,0.53125,3.6875,0.40625,2.25,0.5
2016_1274_1396,0.5,1274,1396,2016,8.8125,25,7,0.4766514806,0.3656093489,0.7507122506999999,34.75,12.8125,10.65625,6.0625,3.625,16.5625,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,7.59375,4,-4,0.07195040750000004,0.025961175700000005,0.06640223179999993,-2.0,-0.71875,1.5,0.71875,0.5,0.4375
2016_1276_1396,0.5,1276,1396,2016,6.242424242,21,12,0.4647812166,0.38415366149999997,0.7392120075,32.03030303,14.96969697,9.727272727,5.424242424,2.090909091,15.66666667,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,5.023674242,0,1,0.060080143500000016,0.04450548829999995,0.05490198860000006,-4.719696970000001,1.4384469699999993,0.5710227270000008,0.080492424,-1.0340909090000001,-0.4583333300000003
2016_1277_1396,0.5,1277,1396,2016,16.38235294,29,5,0.4836956522,0.43356643359999997,0.7302631579000001,41.85294118,20.55882353,11.79411765,4.4117647060000005,5.147058824,19.08823529,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,15.16360294,8,-6,0.07899457910000002,0.09391826039999995,0.04595313900000009,5.102941180000002,7.0275735300000015,2.6378676500000005,-0.9319852939999995,2.022058824,2.96323529
2016_1292_1396,0.5,1292,1396,2016,4.096774194,22,9,0.4488541084000001,0.3887147335,0.607198748,36.80645161,13.03225806,11.93548387,6.258064516,3.483870968,20.451612899999997,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,2.878024194,1,-2,0.04415303530000014,0.049066560300000006,-0.07711127090000003,0.05645161000000343,-0.4989919399999998,2.7792338700000006,0.9143145160000001,0.3588709680000002,4.326612899999997
2016_1314_1396,0.5,1314,1396,2016,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.8823529410000015,4.3823529410000015,17.91176471,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,11.48713235,7,-5,0.07403692419999996,-0.025754519699999978,0.05327863360000007,4.220588239999998,4.5863970599999995,1.75551471,1.5386029410000015,1.2573529410000015,1.78676471
2016_1320_1396,0.5,1320,1396,2016,4.6363636360000005,21,12,0.4543311727,0.37186629530000004,0.7540394973000001,29.696969699999997,11.84848485,9.696969697,5.7878787879999996,2.636363636,15.33333333,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,3.4176136360000005,0,1,0.04963009960000003,0.032218122100000024,0.0697294784000001,-7.053030300000003,-1.6827651499999998,0.5407196970000001,0.44412878799999955,-0.488636364,-0.7916666699999997
2016_1323_1396,0.5,1323,1396,2016,5.125,21,11,0.47125813450000004,0.3689167975,0.7352941176000001,36.0625,13.46875,9.71875,5.59375,3.90625,15.5,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,3.90625,0,0,0.06655706140000006,0.02926862429999999,0.05098409870000009,-0.6875,-0.0625,0.5625,0.25,0.78125,-0.625
2016_1328_1396,0.5,1328,1396,2016,9.96875,25,7,0.45850622409999997,0.4260204082,0.7279752705,38.8125,14.53125,12.96875,6.90625,5.25,16.8125,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,8.75,4,-4,0.053805150999999996,0.08637223499999996,0.04366525160000001,2.0625,1.0,3.8125,1.5625,2.125,0.6875
2016_1332_1396,0.5,1332,1396,2016,9.151515152,27,6,0.4637159032,0.3505311077,0.7148337596,35.75757576,13.63636364,11.36363636,7.6060606060000024,5.818181817999999,18.03030303,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,7.932765152,6,-5,0.059014830100000026,0.010882934499999997,0.03052374069999997,-0.9924242399999983,0.10511364000000079,2.207386359999999,2.2623106060000024,2.6931818179999993,1.905303029999999
2016_1333_1396,0.5,1333,1396,2016,1.4333333330000002,18,12,0.4394904459,0.3727272727000001,0.6806853583,34.53333333,13.36666667,11.53333333,7.333333333,3.266666667,20.23333333,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,0.2145833330000002,-3,1,0.03478937280000005,0.0330790995000001,-0.003624660599999996,-2.216666670000002,-0.16458332999999925,2.3770833299999996,1.9895833329999997,0.14166666699999997,4.108333330000001
2016_1338_1396,0.5,1338,1396,2016,7.064516128999999,20,11,0.4591893393,0.3513513514,0.7575757576000001,37.61290323,16.77419355,11.67741935,5.032258065,3.451612903,17.48387097,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,5.845766128999999,-1,0,0.054488266200000024,0.011703178199999997,0.07326573870000008,0.8629032300000006,3.2429435499999997,2.521169349999999,-0.3114919350000003,0.326612903,1.3588709700000017
2016_1344_1396,0.5,1344,1396,2016,4.242424242,23,10,0.42198581560000004,0.3209876543,0.7271505376,36.57575758,15.90909091,11.51515152,6.6363636360000005,3.6060606060000002,16.90909091,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,3.0236742420000002,2,-1,0.01728474250000006,-0.018660518900000034,0.04284051870000005,-0.1742424199999988,2.3778409099999998,2.35890152,1.2926136360000005,0.4810606060000002,0.7840909099999998
2016_1345_1396,0.5,1345,1396,2016,13.14705882,26,8,0.4717171717,0.36842105259999997,0.7424460432,40.82352941,17.58823529,11.94117647,4.2647058819999994,4.647058824,17.17647059,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,11.92830882,5,-3,0.06701609860000002,0.02877287939999995,0.05813602429999998,4.073529409999999,4.05698529,2.7849264700000003,-1.0790441180000006,1.5220588240000001,1.051470590000001
2016_1355_1396,0.5,1355,1396,2016,7.032258065,24,7,0.44739819,0.36153846149999996,0.7423398329,37.51612903,11.29032258,11.74193548,4.612903226,2.129032258,19.96774194,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,5.813508065,3,-4,0.0426971169,0.02189028829999995,0.05802981400000007,0.7661290300000019,-2.2409274200000002,2.5856854800000004,-0.7308467739999998,-0.9959677419999999,3.84274194
2016_1371_1396,0.5,1371,1396,2016,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,5.8418560610000005,4,-3,0.0454796187,0.012882367800000016,-0.01849045090000001,3.280303029999999,0.014204550000000538,4.69223485,1.9289772729999992,1.5416666670000003,2.5416666700000015
2016_1372_1396,0.5,1372,1396,2016,15.28571429,23,5,0.4865525672,0.374789916,0.7436823105,33.78571429,18.35714286,12.57142857,8.357142857000001,3.285714286,20.92857143,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,14.06696429,2,-6,0.08185149410000003,0.035141742799999987,0.059372291600000016,-2.9642857099999986,4.82589286,3.41517857,3.0133928570000013,0.16071428600000015,4.803571430000002
2016_1380_1396,0.5,1380,1396,2016,1.870967742,19,12,0.43599776409999996,0.34469696969999997,0.6734104045999999,35.41935484,10.32258065,11.32258065,7.35483871,3.322580645,19.74193548,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,0.6522177419999999,-2,1,0.03129669099999999,0.005048796499999952,-0.010899614300000082,-1.330645160000003,-3.208669349999999,2.166330650000001,2.01108871,0.19758064499999994,3.6169354799999986
2016_1386_1396,0.5,1386,1396,2016,7.676470588,27,7,0.4543670265,0.3269230769,0.7126137841,38.58823529,15.11764706,10.11764706,5.147058824,3.382352941,16.02941176,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,6.457720588,6,-4,0.04966595340000002,-0.012725096300000016,0.028303765199999997,1.83823529,1.5863970599999995,0.9613970599999995,-0.19669117599999986,0.25735294100000017,-0.09558824000000143
2016_1392_1396,0.5,1392,1396,2016,10.26666667,24,6,0.4768099548,0.37524177950000004,0.668989547,38.33333333,16.3,11.66666667,5.9,4.6,16.23333333,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,9.04791667,3,-5,0.07210888170000002,0.035593606300000025,-0.015320471899999966,1.583333330000002,2.7687500000000007,2.5104166699999997,0.5562500000000004,1.4749999999999996,0.10833333000000067
2016_1393_1396,0.5,1393,1396,2016,4.5,19,13,0.42650334079999996,0.36082474229999995,0.68288854,35.53125,14.0625,12.125,8.09375,4.0625,16.5625,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,3.28125,-2,2,0.02180226769999999,0.02117656909999993,-0.001421478899999995,-1.21875,0.53125,2.96875,2.75,0.9375,0.4375
2016_1112_1400,0.5,1112,1400,2016,12.21212121,25,8,0.48178980229999996,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,8.93087121,5,-4,0.05017054629999995,0.04365650250000003,0.05804977229999997,5.711174239999998,3.04640152,2.4431818199999995,-0.24715909100000033,0.41287878800000044,-2.5378787900000006
2016_1114_1400,0.5,1114,1400,2016,9.935483871,27,4,0.457008245,0.3870967742,0.7344632768000001,32.90322581,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,6.654233871000001,7,-8,0.025388988999999973,0.04819099910000002,0.06963569060000019,-1.6280241899999979,1.4344758100000004,-0.14919354999999968,1.1340725809999999,-1.3104838710000002,-2.4919354799999986
2016_1122_1400,0.5,1122,1400,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,-5.6448863639999995,-4,5,0.02782549089999997,0.009733680700000025,0.005347852400000019,1.3475378799999973,1.4100378800000009,4.1704545500000005,1.7528409089999997,-1.6174242419999998,-3.113636360000001
2016_1124_1400,0.5,1124,1400,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,3.40625,1,-1,0.03166368140000003,0.03467913060000005,0.0624451411000001,2.25,5.625,2.4375,2.5625,-0.40625,-1.34375
2016_1138_1400,0.5,1138,1400,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,-2.6145833333,-1,2,0.0026315085000001015,-0.00373336129999996,0.04457412320000009,4.2869318199999995,1.0767045500000005,3.4431818199999995,1.5710227270000008,-0.8901515149999999,0.5227272700000007
2016_1139_1400,0.5,1139,1400,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.7741935479999995,3.35483871,19.90322581,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,6.138104839,1,-2,0.034045980099999984,0.047737458600000005,0.06661640840000005,1.888104839999997,2.8860887099999992,-0.14919354999999968,1.6179435479999995,-1.0201612899999999,-0.8467741900000014
2016_1143_1400,0.5,1143,1400,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,4.809659091,3,-2,0.029305783899999993,0.02976511100000001,-0.008417329799999873,5.438446970000001,1.5009469699999993,1.8371212099999994,-1.0350378789999999,0.4431818180000002,-0.08333332999999854
2016_1151_1400,0.5,1151,1400,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,4.40625,7,-7,0.018998028,0.02212141520000005,0.06779273470000013,0.90625,2.5,1.8125,2.1875,0.375,-3.3125
2016_1153_1400,0.5,1153,1400,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,7.03125,2,-2,-0.004086788499999994,0.006315337600000082,0.039048382800000114,4.84375,4.0,0.6875,2.78125,1.4375,-5.125
2016_1160_1400,0.5,1160,1400,2016,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,1.46875,1,-1,-0.010373834800000037,0.05043186630000002,0.07208340860000007,7.78125,2.0,3.09375,0.03125,0.65625,-2.03125
2016_1163_1400,0.5,1163,1400,2016,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,7.042279410000001,4,-2,0.027798814399999983,0.02321543700000006,0.12174728470000007,1.9981617600000021,2.38419118,0.7426470599999995,0.5496323529999998,0.6544117649999999,-2.75
2016_1167_1400,0.5,1167,1400,2016,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.7241379310000005,5.068965517,21.48275862,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,5.201508621,1,-4,0.014873015099999998,0.006909202900000022,-0.013593018299999926,3.46875,3.4967672400000005,2.0387930999999995,2.5678879310000005,0.6939655169999996,0.7327586199999985
2016_1173_1400,0.5,1173,1400,2016,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,4.09375,5,-5,0.027931305799999973,0.007868418400000021,0.0077751535000000205,4.125,3.21875,2.6875,0.75,0.0625,-1.6875
2016_1181_1400,0.5,1181,1400,2016,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,6.112689394,3,-2,0.02730569329999999,0.047946310900000066,0.057394636000000054,1.802083330000002,2.01609848,-0.496212121000001,1.2376893939999976,-0.19318181800000023,-4.113636360000001
2016_1192_1400,0.5,1192,1400,2016,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,-4.958669355,-3,2,0.02476372269999999,0.02576197210000003,0.03406306360000011,-1.4022177399999975,2.6280241899999996,2.625,2.19858871,-1.8588709680000002,0.8306451599999995
2016_1195_1400,0.5,1195,1400,2016,2.7241379310000005,16,13,0.46957520090000004,0.34588235289999997,0.6451104101,39.41379310000001,12.89655172,12.0,6.137931034,4.034482758999999,19.62068966,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,-0.5571120689999995,-4,1,0.03795594490000004,0.0069765777999999945,-0.0197171760999999,4.882543100000007,1.4278017199999997,1.625,0.9816810340000002,-0.3405172410000006,-1.12931034
2016_1201_1400,0.5,1201,1400,2016,3.46875,23,9,0.4304840371,0.343003413,0.6959459459,37.03125,13.0625,10.625,8.15625,3.71875,22.25,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,0.1875,3,-3,-0.0011352189000000124,0.004097637900000006,0.031118359700000098,2.5,1.59375,0.25,3.0,-0.65625,1.5
2016_1211_1400,0.5,1211,1400,2016,12.75,25,7,0.4853737811,0.37613293049999996,0.7598187311,39.375,13.875,11.34375,5.0,3.0,17.59375,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,9.46875,5,-5,0.053754525100000006,0.03722715539999999,0.09499114490000005,4.84375,2.40625,0.96875,-0.15625,-1.375,-3.15625
2016_1214_1400,0.5,1214,1400,2016,0.9,20,10,0.4179750947,0.3088923557,0.6541935484,41.3,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,-2.38125,0,-2,-0.013644161300000013,-0.030013419399999963,-0.01063403779999994,6.768749999999997,0.7979166699999993,3.4916666700000007,0.07708333300000003,-0.7083333330000001,-0.2833333300000014
2016_1218_1400,0.5,1218,1400,2016,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,7.518750000000001,5,-7,0.027648748700000003,-0.011036922599999999,0.021396903600000128,2.8354166700000007,4.164583329999999,2.7916666699999997,2.577083332999999,-0.4750000000000001,-0.2833333300000014
2016_1221_1400,0.5,1221,1400,2016,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,-7.614583333,-6,7,-0.018734101900000022,-0.011582612799999947,0.02771899770000008,-4.410037880000001,2.4403409099999998,0.5946969699999993,1.2982954549999999,-1.859848485,-3.9318181800000005
2016_1231_1400,0.5,1231,1400,2016,13.375,25,7,0.5010729614,0.41469816270000004,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,10.09375,5,-5,0.06945370540000001,0.07579238760000007,0.058199789,2.84375,4.5,3.28125,1.78125,-0.40625,-2.5625
2016_1233_1400,0.5,1233,1400,2016,5.9375,22,10,0.45608628659999995,0.3720930233,0.7124802528,36.90625,16.84375,12.78125,7.5625,4.125,19.4375,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,2.65625,2,-2,0.02446703059999994,0.03318724820000002,0.047652666600000115,2.375,5.375,2.40625,2.40625,-0.25,-1.3125
2016_1234_1400,0.5,1234,1400,2016,9.387096774,21,10,0.4504741834000001,0.3823088456,0.7192429022,38.38709677,16.0,10.41935484,6.806451612999999,4.838709677,16.25806452,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,6.105846774,1,-2,0.01885492740000011,0.04340307050000003,0.05441531600000005,3.8558467699999994,4.53125,0.04435484000000045,1.6502016129999992,0.46370967699999976,-4.491935479999999
2016_1235_1400,0.5,1235,1400,2016,6.875,21,11,0.5015075377,0.3802008608,0.7061143984,36.0625,16.53125,11.5625,6.15625,4.21875,15.53125,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,3.59375,1,-1,0.0698882817,0.04129508570000001,0.04128681220000008,1.53125,5.0625,1.1875,1.0,-0.15625,-5.21875
