Year,team_id,AvgPointSpread,Wins_x,Losses_x,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,Team_Name,Rank,Team,Conference,Wins_y,Losses_y,Seed,Pyth,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS Pyth,SOS Pyth Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS Pyth,NCSOS Pyth Rank
2009,1143,6.6875,22,10,0.48462799999999995,0.43376099999999995,0.7557,33.6875,15.53125,12.03125,4.90625,2.0,16.8125,california,30,California,P10,22,11,7.0,0.8464,115.7,13,99.7,125,67.2,132,0.002,159,0.6926,36,106.1,34,98.9,36,0.4229,235
2009,1140,12.45161,24,7,0.487209,0.379832,0.728296,36.35484,16.35484,11.41935,7.064516,3.645161,18.64516,byu,22,BYU,MWC,25,8,8.0,0.8753,112.1,29,94.7,39,69.9,48,-0.046,284,0.5999,81,103.7,80,100.1,84,0.5019,150
2009,1401,5.375,23,9,0.446387,0.36553,0.695122,37.0625,12.1875,12.84375,4.96875,3.875,17.125,texas a&m,37,Texas A&M,B12,24,10,9.0,0.8378,112.8,26,97.8,81,65.0,231,0.053,49,0.6764,46,105.5,45,99.0,43,0.3872,267
2009,1268,3.0,20,13,0.421616,0.33100999999999997,0.767606,36.69697,14.666670000000002,12.48485,7.727272999999999,4.272727,16.57576,maryland,48,Maryland,ACC,21,14,10.0,0.81,109.1,55,96.2,61,67.3,128,0.04,70,0.6996,31,106.4,25,98.9,40,0.422,236
2009,1429,10.45455,29,4,0.497083,0.398876,0.7454270000000001,34.45455,16.27273,11.393939999999999,4.909091,2.515152,15.393939999999999,utah st.,54,Utah St.,WAC,30,5,11.0,0.7927,114.0,17,101.5,165,61.0,327,0.046,58,0.4729,182,101.7,171,102.6,205,0.4175,242
2009,1320,4.151515,23,10,0.455433,0.346535,0.752475,33.51515,12.21212,11.606060000000001,4.242424,2.424242,18.12121,northern iowa,79,Northern Iowa,MVC,23,11,12.0,0.7341,108.4,64,99.2,115,61.8,318,0.053,47,0.569,97,103.3,96,100.8,121,0.5316,118
2009,1280,5.0,22,12,0.430928,0.360825,0.704489,38.147059999999996,12.5,14.088239999999999,6.911764999999999,7.352941,16.76471,mississippi st.,67,Mississippi St.,SEC,23,13,13.0,0.7634,105.7,95,95.5,50,68.0,98,-0.005,173,0.6035,76,103.5,88,99.8,72,0.407,251
2009,1165,8.241379,20,9,0.472603,0.407895,0.737643,35.310340000000004,15.413789999999999,13.06897,6.758621000000001,3.9310339999999995,18.137929999999997,cornell,114,Cornell,Ivy,21,10,14.0,0.5906,105.9,93,102.6,182,66.3,170,-0.004,170,0.3927,262,98.8,283,102.6,204,0.5057,145
2009,1169,3.586207,16,13,0.45578599999999997,0.359788,0.690311,36.93103,14.10345,17.58621,8.827586,2.62069,21.96552,cal st. northridge,108,Cal St. Northridge,BW,17,14,15.0,0.6234,100.3,192,96.0,58,72.7,12,-0.045,283,0.5242,137,103.2,97,102.3,196,0.6371,44
2009,1151,-1.46875,16,16,0.43975600000000004,0.349462,0.651054,38.46875,13.21875,15.40625,5.96875,2.21875,18.0625,chattanooga,198,Chattanooga,SC,18,17,16.0,0.3991,104.1,123,107.9,290,70.7,28,0.041,69,0.4482,205,101.8,162,103.6,263,0.7827,5
2010,1246,13.97059,32,2,0.47887299999999994,0.34117600000000003,0.678613,41.352940000000004,14.705879999999999,14.5,7.264705999999999,7.235294000000001,16.23529,kentucky,3,Kentucky,SEC,35,3,1.0,0.9395,111.7,27,88.0,5,69.7,65,0.06,43,0.6552,53,104.7,46,99.0,58,0.4421,223
2010,1452,9.181818,27,6,0.43392299999999995,0.335777,0.696185,38.33333,15.69697,11.727269999999999,5.606061,4.0,18.33333,west virginia,8,West Virginia,BE,31,7,2.0,0.9253,115.2,11,92.6,23,63.3,314,0.058,45,0.7637,2,107.8,1,97.4,9,0.6105,58
2010,1307,9.575758,29,4,0.440651,0.37464400000000003,0.6766399999999999,38.727270000000004,14.42424,11.21212,6.757575999999999,3.5151519999999996,17.66667,new mexico,50,New Mexico,MWC,30,5,3.0,0.8140000000000001,111.7,26,98.3,97,68.3,122,0.096,13,0.5855,99,103.2,103,100.1,100,0.5419,108
2010,1458,11.29032,23,8,0.44444399999999995,0.36128000000000005,0.734962,32.41935,12.774189999999999,8.870968,5.612903,3.6129029999999998,16.35484,wisconsin,11,Wisconsin,B10,24,9,4.0,0.9029,112.9,19,93.0,29,60.2,340,-0.011,201,0.6913,28,106.1,14,98.9,52,0.5188,131
2010,1396,8.794118,29,5,0.435979,0.338435,0.6889310000000001,37.08824,14.735289999999999,10.47059,4.705882,2.941176,14.735289999999999,temple,15,Temple,A10,29,6,5.0,0.8947,106.1,89,88.1,6,61.2,336,0.077,24,0.6591,50,105.1,39,99.3,68,0.6436,43
2010,1266,8.757576,22,11,0.453507,0.406202,0.739535,31.787879999999998,15.151520000000001,10.30303,7.909091,2.1515150000000003,17.06061,marquette,30,Marquette,BE,22,12,6.0,0.8611,112.0,22,95.6,59,63.7,304,-0.064,312,0.6675,49,105.5,26,99.3,72,0.3573,308
2010,1155,9.451613,21,10,0.45344399999999996,0.336079,0.659375,36.67742,14.16129,14.83871,9.645161,4.83871,17.48387,clemson,27,Clemson,ACC,21,11,7.0,0.8643,108.6,51,92.5,22,69.1,82,-0.041,277,0.6971,22,104.4,57,97.1,6,0.4304,233
2010,1400,11.54545,24,9,0.468645,0.345018,0.63432,42.15152,14.48485,13.909089999999999,7.818182000000001,5.757576,19.69697,texas,23,Texas,B12,24,10,8.0,0.8752,111.7,25,94.3,37,72.6,12,-0.015,215,0.6953,23,105.2,36,97.9,19,0.4378,225
2010,1448,4.517241,19,10,0.43804,0.313433,0.660112,41.82759,11.7931,15.172410000000001,7.344828,5.344828,20.10345,wake forest,59,Wake Forest,ACC,20,11,9.0,0.7859,104.7,112,93.5,34,69.9,61,0.068,34,0.7233,8,105.4,31,96.9,3,0.4858,165
2010,1281,11.75,22,10,0.44131000000000004,0.371041,0.72782,35.375,15.25,13.0,10.9375,4.65625,19.28125,missouri,24,Missouri,B12,23,11,10.0,0.8689,109.1,47,92.6,24,70.1,54,-0.035,264,0.6679999999999999,47,105.0,43,98.8,48,0.358,307
2010,1449,9.848485,24,9,0.452088,0.32509499999999997,0.727485,38.39394,14.0,12.78788,7.272727000000001,3.939394,21.60606,washington,37,Washington,P10,26,10,11.0,0.8422,109.5,46,94.7,46,73.1,10,0.028,94,0.6485,59,104.7,49,99.2,67,0.5251,126
2010,1165,10.62069,25,4,0.476951,0.437596,0.731915,33.44828,16.24138,12.24138,7.137931,3.62069,18.24138,cornell,42,Cornell,Ivy,29,5,12.0,0.8322,117.2,4,101.9,174,65.6,245,0.067,37,0.4931,168,100.2,221,100.4,111,0.5969,70
2010,1459,7.151515,25,8,0.43823999999999996,0.347197,0.6734180000000001,35.45455,13.51515,11.9697,7.060606,2.090909,17.87879,wofford,68,Wofford,SC,26,9,13.0,0.758,102.4,153,92.7,25,64.9,272,-0.022,236,0.4756,188,101.4,173,102.2,207,0.6043,63
2010,1285,7.275861999999999,20,9,0.48110699999999995,0.397895,0.7215189999999999,32.37931,11.89655,12.13793,6.37931,3.2413790000000002,18.27586,montana,101,Montana,BSky,22,10,14.0,0.6606,104.4,119,98.5,105,63.4,310,-0.042,279,0.4285,229,102.0,157,104.6,322,0.4426,221
2010,1288,6.5,27,9,0.432507,0.337793,0.7030109999999999,40.27778,12.72222,13.527779999999998,6.5833330000000005,4.027778,21.11111,morgan st.,162,Morgan St.,MEAC,27,10,15.0,0.5046,102.9,144,102.8,194,70.0,57,0.076,25,0.3453,292,98.1,292,103.7,284,0.5342,116
2010,1190,2.636364,19,14,0.434175,0.314126,0.661745,36.33333,10.878789999999999,14.666670000000002,8.272727,3.181818,19.09091,east tennessee st.,143,East Tennessee St.,ASun,20,15,16.0,0.5568,99.0,200,97.1,75,68.5,113,-0.002,174,0.4779,184,101.0,188,101.8,185,0.7217,11
2010,1181,16.26471,29,5,0.44015600000000005,0.38244,0.762887,39.058820000000004,13.94118,11.11765,6.941176,4.205882,18.529410000000002,duke,1,Duke,ACC,35,5,1.0,0.9667,120.0,1,89.5,8,65.5,249,0.009000000000000001,146,0.7412,4,105.6,23,96.4,1,0.5454,104
2010,1437,9.677419,24,7,0.464712,0.37637800000000005,0.750617,39.06452,13.870970000000002,13.80645,7.7741940000000005,3.903226,22.3871,villanova,22,Villanova,BE,25,8,2.0,0.8812,114.6,13,96.3,64,72.4,15,0.025,102,0.7109,13,106.6,7,98.6,40,0.4888,159
2010,1124,10.16129,24,7,0.48363,0.385841,0.733436,38.64516,13.64516,14.0,6.387097,6.935484,18.06452,baylor,6,Baylor,B12,28,8,3.0,0.9308,118.5,3,94.6,45,65.8,241,-0.02,234,0.7217,9,106.1,13,97.7,14,0.4192,249
2010,1345,10.1875,27,5,0.445817,0.31910900000000003,0.726375,33.3125,14.03125,10.875,6.90625,4.46875,18.6875,purdue,14,Purdue,B10,29,6,4.0,0.8949,105.8,93,87.8,4,67.4,162,0.07,33,0.6979,20,106.0,16,98.6,39,0.4606,200
2010,1401,6.483871,22,9,0.43964,0.335652,0.663057,36.35484,12.0,12.32258,6.645161,3.354839,18.48387,texas a&m,10,Texas A&M,B12,24,10,5.0,0.9037,110.0,44,90.6,10,65.6,246,-0.005,183,0.7303,7,107.3,3,98.4,27,0.4733,183
2010,1323,7.147059,23,11,0.473601,0.394127,0.7233470000000001,35.647059999999996,16.85294,10.35294,5.529412000000001,3.0,15.176470000000002,notre dame,31,Notre Dame,BE,23,12,6.0,0.8596,116.8,7,99.8,131,63.4,312,-0.067,318,0.63,68,104.7,47,100.0,94,0.2802,344
2010,1350,7.058824,26,8,0.446032,0.351391,0.696921,33.0,12.70588,11.264710000000001,8.323528999999999,4.588235,17.970589999999998,richmond,41,Richmond,A10,26,9,7.0,0.8327,108.3,56,94.2,36,64.1,298,0.047,64,0.6334,65,103.9,74,99.1,59,0.5426,107
2010,1143,9.575758,23,10,0.47744899999999996,0.372852,0.756996,35.75758,14.45455,12.0,5.6666669999999995,2.484848,17.0,california,20,California,P10,24,11,8.0,0.8815,117.1,5,98.3,101,68.0,133,-0.042,280,0.7017,17,104.5,50,97.0,4,0.7091,13
2010,1257,6.75,20,12,0.44736800000000004,0.33905,0.703329,36.875,15.5625,13.6875,7.78125,4.1875,20.125,louisville,47,Louisville,BE,20,13,9.0,0.8176,112.0,23,98.3,98,67.3,170,-0.038,271,0.6981,19,105.9,18,98.5,34,0.4733,182
2010,1388,12.53333,25,5,0.483333,0.41129,0.7652329999999999,36.66667,16.4,11.46667,5.1666669999999995,5.266667,16.83333,saint mary's,32,Saint Mary's,WCC,28,6,10.0,0.8552,114.3,17,98.0,90,67.2,177,0.038,82,0.5519,127,103.6,80,101.8,180,0.5064,140
2010,1330,10.38235,26,8,0.44846899999999995,0.315895,0.64467,39.17647,15.5,12.79412,7.823529,2.941176,15.676470000000002,old dominion,34,Old Dominion,CAA,27,9,11.0,0.8523,106.3,85,91.2,14,63.7,303,0.011,135,0.5912,96,104.0,73,100.7,125,0.6472,41
2010,1429,13.393939999999999,26,7,0.49226499999999995,0.421933,0.761818,35.30303,16.93939,10.24242,4.515152,3.4848480000000004,16.181820000000002,utah st.,29,Utah St.,WAC,27,8,12.0,0.8618,112.8,20,96.2,63,61.6,333,-0.026,245,0.5254,147,103.2,99,102.3,212,0.4645,196
2010,1373,10.18182,27,6,0.45854399999999995,0.32304499999999997,0.6696770000000001,38.33333,14.45455,12.24242,8.818182,3.575758,13.78788,siena,52,Siena,MAAC,27,7,13.0,0.8115,107.2,71,94.4,41,70.5,39,0.027000000000000003,100,0.5103,158,100.0,226,99.6,82,0.6038,65
2010,1358,7.571428999999999,21,7,0.466707,0.384969,0.708978,36.42857,19.64286,13.42857,7.535714,2.25,20.57143,sam houston st.,100,Sam Houston St.,Slnd,25,8,14.0,0.6656,108.2,58,101.9,173,70.4,44,0.052000000000000005,54,0.4405,221,100.8,199,102.9,242,0.6309,48
2010,1352,2.823529,23,11,0.43739700000000004,0.365019,0.661465,35.058820000000004,12.5,14.676470000000002,7.558824,2.294118,21.35294,robert morris,177,Robert Morris,NEC,23,12,15.0,0.4723,98.7,205,99.6,127,67.0,186,0.075,27,0.3321,299,97.4,305,103.5,272,0.5837,80
2010,1457,0.633333,17,13,0.384921,0.264901,0.639423,38.36667,10.8,12.2,8.733333,3.766667,18.96667,winthrop,223,Winthrop,BSth,19,14,16.0,0.3415,90.0,319,95.3,56,65.4,261,0.05,57,0.3294,302,97.7,298,104.0,303,0.6622,31
2010,1242,17.970589999999998,32,2,0.48843100000000006,0.40894,0.701068,40.52941,17.14706,12.97059,8.411764999999999,6.411765,18.26471,kansas,2,Kansas,B12,33,3,1.0,0.9635,119.2,2,89.7,9,68.6,99,0.038,83,0.703,16,106.2,12,98.6,41,0.4975,150
2010,1326,13.02941,27,7,0.496192,0.38785,0.6875,33.47059,14.705879999999999,11.32353,7.147059,4.088235,15.294120000000001,ohio st.,7,Ohio St.,B10,29,8,2.0,0.9278,116.2,8,93.0,30,66.0,234,0.008,151,0.6548,55,104.1,70,98.4,31,0.4257,242
2010,1207,8.121212,23,10,0.49828999999999996,0.387833,0.712098,33.363640000000004,15.45455,13.78788,7.030303,4.727273,16.90909,georgetown,16,Georgetown,BE,23,11,3.0,0.8942,115.3,10,95.8,61,66.9,188,-0.035,265,0.7523,3,107.0,4,97.1,7,0.5889,75
2010,1268,11.23333,22,8,0.471922,0.387665,0.7229300000000001,38.33333,16.33333,11.86667,8.0,4.633333,16.83333,maryland,13,Maryland,ACC,24,9,4.0,0.8995,116.8,6,96.6,68,70.3,46,-0.022,237,0.6809,38,104.5,54,97.8,16,0.3852,283
2010,1277,8.9375,24,8,0.473337,0.333333,0.681335,39.03125,16.6875,14.03125,6.71875,3.09375,17.65625,michigan st.,21,Michigan St.,B10,28,9,5.0,0.8812,110.6,36,92.9,27,66.1,224,0.028,96,0.6971,21,105.6,25,98.2,23,0.4742,181
2010,1397,8.69697,25,8,0.452588,0.313409,0.668563,36.727270000000004,14.333329999999998,13.242420000000001,8.090909,3.7575760000000002,19.90909,tennessee,26,Tennessee,SEC,28,9,6.0,0.8663,107.4,70,91.3,15,68.7,96,0.08199999999999999,19,0.6902,29,105.3,33,98.2,21,0.4885,160
2010,1329,6.21875,22,10,0.449642,0.351706,0.714715,36.0,12.53125,12.71875,6.4375,2.59375,20.125,oklahoma st.,36,Oklahoma St.,B12,22,11,7.0,0.8467,111.0,31,95.7,60,67.5,157,0.011,134,0.6809,37,105.1,40,98.4,28,0.373,291
2010,1424,8.78125,24,8,0.46346800000000005,0.330769,0.7207680000000001,33.71875,16.25,11.78125,7.625,3.5,20.21875,unlv,44,UNLV,MWC,25,9,8.0,0.8253,108.1,61,94.5,44,67.3,168,-0.012,203,0.58,102,102.8,119,100.0,95,0.496,153
2010,1320,9.03125,28,4,0.43080799999999997,0.35284299999999996,0.754296,32.46875,10.65625,10.53125,5.5,2.0,15.96875,northern iowa,19,Northern Iowa,MVC,30,5,9.0,0.8833,108.0,64,90.6,11,59.7,343,0.034,87,0.5985,88,104.2,67,100.7,121,0.4465,218
2010,1210,6.424242,21,12,0.45445,0.366667,0.641958,40.24242,13.757579999999999,16.33333,7.757575999999999,5.484848,18.66667,georgia tech,28,Georgia Tech,ACC,23,13,10.0,0.863,106.9,73,91.1,13,69.5,68,-0.034,262,0.7341,5,105.4,30,96.5,2,0.4281,238
2010,1361,7.451613,23,8,0.470729,0.322957,0.614265,36.83871,13.225810000000001,13.54839,7.387097,4.645161,16.67742,san diego st.,39,San Diego St.,MWC,25,9,11.0,0.8375,108.9,49,94.4,40,64.4,288,0.006,155,0.6112,76,103.4,89,99.4,77,0.5486,101
2010,1308,0.5,21,11,0.461743,0.374486,0.700699,35.4375,14.5,12.90625,6.0,3.28125,17.4375,new mexico st.,102,New Mexico St.,WAC,22,12,12.0,0.6603,110.9,32,104.6,233,71.5,25,0.123,4,0.5731,109,103.8,77,101.2,151,0.4996,145
2010,1222,3.7272730000000003,18,15,0.41816499999999995,0.355844,0.709544,34.33333,12.54545,9.030303,9.515152,2.939394,18.60606,houston,94,Houston,CUSA,19,16,13.0,0.6851,110.3,37,103.1,200,71.9,21,-0.083,335,0.5776,105,103.1,110,100.3,109,0.4979,149
2010,1325,4.882353,20,14,0.42586899999999994,0.357558,0.733083,36.73529,14.088239999999999,12.70588,7.529412,2.6176470000000003,18.85294,ohio,79,Ohio,MAC,22,15,14.0,0.7207,107.5,68,99.0,111,69.8,64,-0.066,316,0.5241,149,101.9,161,101.1,146,0.4752,179
2010,1364,1.607143,19,9,0.44452299999999995,0.37795300000000004,0.681818,32.75,13.64286,15.5,6.571428999999999,3.142857,18.85714,uc santa barbara,148,UC Santa Barbara,BW,20,10,15.0,0.5418,98.3,214,96.9,73,67.4,165,0.126,3,0.4842,176,101.7,168,102.2,201,0.5902,74
2010,1250,5.09375,22,10,0.45616999999999996,0.400376,0.715938,36.5,15.125,13.0,6.15625,2.53125,17.90625,lehigh,182,Lehigh,Pat,22,11,16.0,0.4586,104.4,120,105.9,258,70.2,53,0.018000000000000002,116,0.2884,320,96.6,318,104.5,320,0.3066,335
2010,1393,14.59375,28,4,0.515818,0.385305,0.671449,38.15625,19.375,15.09375,10.0,6.5625,14.625,syracuse,4,Syracuse,BE,30,5,1.0,0.9328,115.5,9,91.9,20,70.1,55,-0.006999999999999999,190,0.6765,41,106.4,10,99.8,87,0.4131,257
2010,1243,10.25,25,7,0.448478,0.356551,0.664615,39.25,14.625,14.59375,7.46875,4.8125,22.46875,kansas st.,5,Kansas St.,B12,29,8,2.0,0.9312,114.6,14,91.3,16,70.3,47,-0.006999999999999999,188,0.7652,1,107.6,2,97.1,5,0.5505,99
2010,1338,6.71875,24,8,0.44588999999999995,0.344828,0.694868,37.21875,15.8125,12.40625,5.09375,4.1875,17.1875,pittsburgh,25,Pittsburgh,BE,25,9,3.0,0.8684,109.6,45,93.0,28,62.6,322,0.042,76,0.6819,36,106.1,15,99.3,69,0.4331,229
2010,1435,7.645161,23,8,0.471963,0.36965,0.727494,35.90323,13.16129,13.64516,5.806451999999999,5.096774,19.41935,vanderbilt,40,Vanderbilt,SEC,24,9,4.0,0.8367,111.4,30,96.6,70,69.6,66,0.019,115,0.6835,35,105.3,34,98.5,33,0.5313,119
2010,1139,10.0625,28,4,0.45267700000000005,0.34177199999999996,0.748042,32.84375,12.8125,12.40625,6.84375,2.46875,18.5,butler,9,Butler,Horz,33,5,5.0,0.9219,108.2,57,87.3,2,64.1,291,0.033,90,0.6676,48,105.2,37,99.0,57,0.7455,5
2010,1462,10.96875,24,8,0.466455,0.371667,0.713217,40.09375,14.3125,13.21875,6.78125,3.8125,18.78125,xavier,17,Xavier,A10,26,9,6.0,0.894,114.4,16,95.0,53,70.3,45,0.01,142,0.695,24,104.7,48,97.4,11,0.6738,28
2010,1140,16.93939,28,5,0.481996,0.415504,0.786003,36.9697,15.78788,11.30303,8.545455,3.4848480000000004,17.36364,byu,12,BYU,MWC,30,6,7.0,0.9014,115.1,12,95.0,51,72.5,14,0.012,129,0.5603,117,102.8,122,100.7,122,0.455,209
2010,1211,9.645161,25,6,0.49322299999999997,0.36518,0.6662680000000001,37.93548,13.516129999999999,13.06452,6.451613,4.096774,18.096770000000003,gonzaga,46,Gonzaga,WCC,27,7,8.0,0.8209,110.2,39,96.5,67,68.7,98,0.079,21,0.5735,107,103.8,76,101.2,153,0.5889,76
2010,1199,8.322581,22,9,0.454925,0.335196,0.645609,38.03226,13.903229999999999,16.77419,8.387097,6.322581,17.83871,florida st.,33,Florida St.,ACC,22,10,9.0,0.8545,102.0,155,87.5,3,66.7,200,0.009000000000000001,147,0.6841,34,105.2,35,98.4,29,0.434,227
2010,1196,6.181818,21,12,0.443983,0.313312,0.702454,36.9697,14.06061,12.18182,7.151515,2.727273,14.45455,florida,48,Florida,SEC,21,13,10.0,0.8166,111.6,28,98.0,91,65.4,259,-0.061,309,0.6452,60,104.2,62,99.0,54,0.4317,231
2010,1278,8.882353,21,13,0.473238,0.40439899999999995,0.7017,35.17647,16.73529,12.735289999999999,7.970588,5.529412000000001,16.5,minnesota,35,Minnesota,B10,21,14,11.0,0.8488,110.2,41,94.8,48,66.4,211,-0.056,303,0.6802,39,105.6,24,98.9,49,0.4291,237
2010,1431,11.59375,26,6,0.475851,0.346831,0.6721090000000001,36.34375,14.78125,13.15625,8.75,3.71875,19.34375,utep,38,UTEP,CUSA,26,7,12.0,0.8421,105.1,105,90.9,12,69.5,69,0.024,104,0.5344,140,102.1,147,100.9,137,0.3806,287
2010,1293,15.0625,28,4,0.49652399999999997,0.37153400000000003,0.702703,36.25,15.1875,14.5,9.28125,5.40625,17.46875,murray st.,45,Murray St.,OVC,31,5,13.0,0.8232,106.8,75,93.4,33,66.7,197,-0.011,200,0.3687,273,99.5,248,104.2,311,0.3825,286
2010,1324,3.5,24,8,0.44473999999999997,0.32013800000000003,0.715033,38.03125,12.875,13.71875,6.40625,4.9375,17.9375,oakland,137,Oakland,Sum,26,9,14.0,0.5720000000000001,106.6,80,104.0,220,71.0,31,0.173,1,0.4771,185,101.3,174,102.1,198,0.7586,4
2010,1317,3.566667,22,8,0.4591,0.330544,0.7178869999999999,36.43333,11.96667,14.766670000000001,4.433333,3.0,18.1,north texas,179,North Texas,SB,24,9,15.0,0.4703,101.8,162,102.9,195,68.4,114,0.113,8,0.3775,260,99.3,252,103.7,291,0.4779,175
2010,1436,6.264705999999999,25,9,0.441694,0.32071700000000003,0.68913,37.11765,12.058819999999999,14.05882,6.794117999999999,4.117647,18.35294,vermont,135,Vermont,AE,25,10,16.0,0.5743,102.8,146,100.2,141,67.2,178,0.067,40,0.3537,287,98.2,288,103.5,267,0.4244,244
2011,1326,17.26471,32,2,0.493651,0.412829,0.7048949999999999,34.5,15.61765,10.17647,7.176471,3.323529,14.264710000000001,ohio st.,1,Ohio St.,B10,34,3,1.0,0.9663,123.3,1,92.1,16,65.1,249,0.031,102,0.7033,22,106.9,15,99.1,39,0.4197,248
2011,1314,8.909091,26,7,0.449488,0.333333,0.662806,42.51515,15.333329999999998,13.51515,6.121212,5.3333330000000005,16.242420000000003,north carolina,14,North Carolina,ACC,29,8,2.0,0.9036,109.8,49,90.4,4,71.7,16,0.064,33,0.7416,8,107.7,10,98.2,13,0.6404,39
2011,1393,10.272730000000001,26,7,0.468816,0.351759,0.659259,37.84848,16.30303,12.121210000000001,8.757576,6.818182000000001,15.36364,syracuse,15,Syracuse,BE,27,8,3.0,0.8957,111.7,29,92.7,18,66.5,177,0.033,94,0.7067,19,106.4,21,98.5,20,0.4382,226
2011,1246,12.57576,25,8,0.460417,0.397059,0.717697,38.09091,12.69697,10.66667,5.484848,6.272727,16.09091,kentucky,5,Kentucky,SEC,29,9,4.0,0.9326,115.6,10,92.0,15,65.9,210,-0.043,284,0.7212,15,106.3,22,97.9,7,0.6134,52
2011,1452,5.451613,20,11,0.427241,0.33505999999999997,0.7057140000000001,37.41935,15.064520000000002,12.09677,4.612903,4.290323,17.87097,west virginia,18,West Virginia,BE,21,12,5.0,0.8816,112.8,22,94.7,36,63.8,298,-0.018000000000000002,226,0.7764,3,109.0,1,97.9,6,0.6578,29
2011,1462,8.064516000000001,24,7,0.46270500000000003,0.333333,0.747638,35.48387,13.322579999999999,11.96774,5.516129,3.0967740000000004,17.16129,xavier,39,Xavier,A10,24,8,6.0,0.8343,110.4,41,96.0,52,65.9,212,0.037000000000000005,86,0.6053,71,103.5,89,99.7,60,0.643,37
2011,1449,13.121210000000001,23,10,0.470865,0.371173,0.667149,39.33333,17.15152,12.36364,6.727272999999999,5.3333330000000005,20.27273,washington,20,Washington,P10,24,11,7.0,0.8779,114.2,16,96.2,57,71.1,23,-0.099,334,0.6734,37,105.1,41,98.7,23,0.5418,109
2011,1206,11.8125,26,6,0.47398500000000005,0.396679,0.689956,35.09375,14.3125,10.9375,6.75,3.3125,17.15625,george mason,24,George Mason,CAA,27,7,8.0,0.8725,112.6,24,95.2,48,65.7,223,0.028,110,0.5633,97,103.8,79,101.5,136,0.4994,159
2011,1437,7.15625,21,11,0.43972799999999995,0.34879699999999997,0.757979,37.125,13.75,11.96875,6.34375,3.75,17.46875,villanova,34,Villanova,BE,21,12,9.0,0.8394,112.6,23,97.5,74,66.1,204,-0.04,276,0.7075,18,106.2,24,98.4,16,0.4647,198
2011,1208,4.53125,21,11,0.451467,0.34009,0.695988,37.71875,15.1875,13.40625,6.5,5.03125,16.5,georgia,59,Georgia,SEC,21,12,10.0,0.7762,106.3,85,95.4,49,64.5,275,-0.003,191,0.633,58,104.3,68,99.4,54,0.4785,185
2011,1266,7.029412,20,14,0.4677,0.352362,0.691329,36.20588,15.823529999999998,11.97059,7.176471,3.6176470000000003,16.88235,marquette,30,Marquette,BE,22,15,11.0,0.8541,113.0,21,96.9,66,67.4,129,-0.057,306,0.7092,17,106.7,17,98.7,25,0.3762,290
2011,1155,7.3125,21,11,0.441536,0.348993,0.69289,34.90625,12.90625,13.34375,8.03125,4.875,18.375,clemson,22,Clemson,ACC,22,12,12.0,0.8762,108.1,64,91.2,10,65.3,245,-0.08800000000000001,329,0.6477,49,104.3,64,99.0,32,0.4257,242
2011,1412,6.566667,22,8,0.440072,0.33679499999999996,0.719368,36.0,13.666670000000002,12.26667,5.3333330000000005,3.1333330000000004,16.8,uab,65,UAB,CUSA,22,9,12.0,0.7598,106.1,86,96.0,54,63.1,314,0.024,120,0.5556,102,102.8,115,100.9,102,0.477,188
2011,1343,5.566667,24,6,0.46275299999999997,0.373225,0.733558,34.5,13.266670000000001,12.3,5.8333330000000005,4.1666669999999995,17.6,princeton,75,Princeton,Ivy,25,7,13.0,0.7246,105.3,97,96.8,63,63.8,300,0.091,15,0.4961,160,102.8,116,103.0,223,0.5187,133
2011,1232,1.0625,19,13,0.424332,0.35468,0.712519,34.9375,12.375,14.0625,6.0,4.28125,20.3125,indiana st.,107,Indiana St.,MVC,20,14,14.0,0.6281,100.8,185,96.3,58,66.3,190,0.052000000000000005,52,0.5921,78,104.2,71,100.9,105,0.5779,72
2011,1254,8.71875,27,5,0.46621599999999996,0.365894,0.644764,41.84375,15.125,15.34375,7.34375,3.4375,17.25,liu brooklyn,109,LIU Brooklyn,NEC,27,6,15.0,0.6269,108.1,65,103.3,206,74.6,3,0.052000000000000005,53,0.3731,290,98.9,301,103.5,264,0.3984,272
2011,1106,-2.875,15,17,0.397741,0.29222,0.608917,35.59375,11.625,15.71875,7.3125,4.5625,22.3125,alabama st.,296,Alabama St.,SWAC,17,18,16.0,0.1969,92.4,309,104.4,230,65.2,247,0.031,101,0.2467,340,94.5,342,104.1,297,0.6332,42
2011,1427,-0.24138,16,13,0.429112,0.363158,0.719697,34.413790000000006,12.586210000000001,13.48276,6.7931029999999994,2.37931,19.75862,utsa,216,UTSA,Slnd,20,14,16.0,0.3669,100.9,184,105.8,250,67.5,120,0.086,19,0.3757,287,99.5,270,104.0,292,0.4515,211
2011,1181,16.79412,30,4,0.46885699999999997,0.375172,0.749672,38.26471,14.411760000000001,12.235289999999999,7.470588,4.411765,17.88235,duke,4,Duke,ACC,32,5,1.0,0.9379,117.7,5,93.0,21,69.3,51,0.018000000000000002,138,0.6866,28,105.1,39,98.2,11,0.5829,68
